time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-07-01 00:00:00+00:00,2.56,1.89,219.0,212.0,5.42,4.87,257.0,255.0,4.0,3.3,22.3,19.6,941.5,942.1,49.0,51.0
2025-07-01 01:00:00+00:00,3.26,1.78,227.0,218.0,6.99,4.34,248.0,252.0,5.3,3.1,23.7,21.8,942.3,942.7,44.0,48.0
2025-07-01 02:00:00+00:00,3.61,2.34,236.0,250.0,5.87,3.53,244.0,251.0,6.0,4.3,25.6,25.0,943.2,943.5,35.0,36.0
2025-07-01 03:00:00+00:00,4.27,2.04,249.0,259.0,4.9,2.31,250.0,258.0,7.2,4.5,27.4,26.9,943.6,943.8,32.0,30.0
2025-07-01 04:00:00+00:00,4.53,1.92,264.0,279.0,4.92,2.08,264.0,278.0,7.7,4.1,29.4,29.1,944.0,943.9,27.0,24.0
2025-07-01 05:00:00+00:00,5.14,2.19,277.0,294.0,5.63,2.37,277.0,294.0,8.6,4.5,31.1,31.1,944.0,943.8,21.0,19.0
2025-07-01 06:00:00+00:00,3.92,3.79,276.0,282.0,4.23,4.21,275.0,282.0,7.2,7.0,31.3,32.2,944.2,944.0,21.0,18.0
2025-07-01 07:00:00+00:00,4.12,4.49,284.0,282.0,4.42,5.11,283.0,282.0,7.1,8.3,32.5,33.2,943.9,943.6,19.0,17.0
2025-07-01 08:00:00+00:00,4.59,4.96,286.0,279.0,4.99,5.86,286.0,280.0,7.9,9.2,33.5,33.4,943.6,943.3,17.0,16.0
2025-07-01 09:00:00+00:00,5.24,5.64,283.0,277.0,5.85,6.83,284.0,278.0,9.0,10.3,33.8,33.8,943.2,943.2,16.0,16.0
2025-07-01 10:00:00+00:00,5.84,5.69,277.0,280.0,6.71,7.11,277.0,282.0,10.0,10.4,33.9,33.8,942.9,943.0,14.0,16.0
2025-07-01 11:00:00+00:00,6.13,5.46,276.0,284.0,7.3,7.01,277.0,285.0,10.5,10.5,33.5,33.7,942.5,942.8,16.0,15.0
2025-07-01 12:00:00+00:00,5.5,4.95,272.0,278.0,6.78,6.67,274.0,280.0,9.5,10.3,32.4,33.5,942.6,942.3,19.0,14.0
2025-07-01 13:00:00+00:00,5.15,3.8,278.0,272.0,6.88,5.82,281.0,277.0,9.2,8.9,31.9,32.6,942.9,942.3,19.0,14.0
2025-07-01 14:00:00+00:00,3.31,2.79,275.0,249.0,6.79,6.47,290.0,272.0,8.4,6.6,30.4,30.6,942.9,942.4,21.0,17.0
