time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2024-06-03 06:00:00+00:00,2.5,4.4,307.0,273.0,2.97,5.22,303.0,274.0,25.5,26.3,952.0,951.5,31.0,29.0
2024-06-03 07:00:00+00:00,3.67,5.01,281.0,273.0,4.46,5.92,279.0,275.0,26.5,27.1,951.6,951.2,27.0,26.0
2024-06-03 08:00:00+00:00,5.11,5.5,267.0,271.0,6.21,6.6,267.0,272.0,27.0,27.5,951.2,950.8,24.0,23.0
2024-06-03 09:00:00+00:00,6.58,6.2,261.0,268.0,8.08,7.6,262.0,268.0,27.2,27.6,950.7,950.4,22.0,21.0
2024-06-03 10:00:00+00:00,8.01,7.42,261.0,265.0,10.11,9.33,261.0,266.0,27.3,27.6,950.4,950.2,21.0,20.0
2024-06-03 11:00:00+00:00,9.29,8.88,262.0,262.0,12.01,11.28,262.0,263.0,27.1,27.3,950.0,950.0,21.0,19.0
2024-06-03 12:00:00+00:00,9.56,9.39,263.0,262.0,12.55,12.27,265.0,264.0,26.5,26.7,949.9,950.0,21.0,19.0
2024-06-03 13:00:00+00:00,8.01,8.32,268.0,266.0,10.81,11.4,273.0,269.0,25.4,25.6,950.1,950.1,22.0,21.0
2024-06-03 14:00:00+00:00,5.57,6.51,279.0,274.0,8.35,9.75,289.0,280.0,24.0,24.2,950.4,950.4,23.0,23.0
2024-06-03 15:00:00+00:00,3.86,5.1,291.0,281.0,6.85,8.51,304.0,288.0,22.5,22.8,950.6,950.7,25.0,26.0
2024-06-03 16:00:00+00:00,2.91,4.23,286.0,277.0,5.64,7.59,297.0,283.0,21.2,21.5,950.7,950.9,28.0,29.0
2024-06-03 17:00:00+00:00,2.63,3.83,261.0,263.0,5.11,7.1,273.0,268.0,20.0,20.4,950.9,951.1,32.0,32.0
2024-06-03 18:00:00+00:00,2.82,3.83,243.0,250.0,5.48,7.2,255.0,256.0,18.9,19.3,950.9,951.2,36.0,35.0
2024-06-03 19:00:00+00:00,2.91,4.22,243.0,248.0,5.95,7.91,253.0,252.0,18.0,18.5,950.8,951.1,40.0,37.0
2024-06-03 20:00:00+00:00,3.07,4.62,251.0,248.0,6.38,8.73,256.0,250.0,17.2,17.9,950.6,951.0,44.0,39.0
2024-06-03 21:00:00+00:00,3.2,4.49,256.0,249.0,6.82,8.42,259.0,250.0,16.6,17.1,950.5,950.8,47.0,43.0
2024-06-03 22:00:00+00:00,3.32,3.1,254.0,249.0,7.18,5.91,257.0,251.0,16.0,15.8,950.8,950.7,48.0,51.0
2024-06-03 23:00:00+00:00,3.51,0.95,250.0,252.0,7.45,2.32,255.0,263.0,15.5,14.3,951.2,950.7,48.0,61.0
2024-06-04 00:00:00+00:00,3.73,0.73,250.0,74.0,7.5,0.89,254.0,27.0,15.8,13.9,951.8,950.8,46.0,66.0
2024-06-04 01:00:00+00:00,4.08,1.63,253.0,79.0,7.16,2.01,255.0,63.0,17.4,15.4,952.5,951.3,40.0,61.0
2024-06-04 02:00:00+00:00,4.51,2.21,257.0,85.0,6.55,2.55,258.0,79.0,19.7,18.0,953.2,952.0,32.0,50.0
2024-06-04 03:00:00+00:00,4.85,2.5,262.0,88.0,6.08,2.81,261.0,86.0,21.8,20.4,953.7,952.4,25.0,40.0
2024-06-04 04:00:00+00:00,5.02,2.42,265.0,83.0,6.03,2.73,264.0,82.0,23.3,22.2,953.8,952.5,22.0,34.0
2024-06-04 05:00:00+00:00,5.1,2.18,269.0,74.0,6.1,2.44,268.0,71.0,24.5,23.9,953.6,952.2,21.0,29.0
2024-06-04 06:00:00+00:00,5.1,1.75,271.0,66.0,6.1,1.92,271.0,62.0,25.5,25.4,953.3,952.0,19.0,25.0
2024-06-04 07:00:00+00:00,4.7,1.17,271.0,70.0,5.6,1.21,271.0,66.0,26.6,26.8,952.9,951.6,16.0,20.0
2024-06-04 08:00:00+00:00,4.2,0.45,269.0,117.0,4.9,0.32,270.0,108.0,27.5,28.1,952.3,951.1,13.0,16.0
2024-06-04 09:00:00+00:00,4.21,0.71,266.0,225.0,4.9,0.81,268.0,240.0,28.0,29.0,951.8,950.6,11.0,13.0
2024-06-04 10:00:00+00:00,5.22,1.81,265.0,264.0,6.42,2.1,266.0,267.0,27.9,29.4,951.5,950.2,10.0,11.0
2024-06-04 11:00:00+00:00,6.73,3.31,265.0,275.0,8.54,3.82,265.0,276.0,27.3,29.4,951.2,949.9,11.0,10.0
2024-06-04 12:00:00+00:00,7.45,4.33,263.0,277.0,9.89,5.12,262.0,276.0,26.3,28.7,951.1,949.7,13.0,10.0
2024-06-04 13:00:00+00:00,6.73,4.3,259.0,270.0,9.75,6.0,257.0,269.0,24.7,27.1,951.3,949.6,18.0,10.0
2024-06-04 14:00:00+00:00,5.44,3.77,250.0,259.0,8.9,6.71,249.0,260.0,22.8,24.9,951.4,949.6,25.0,12.0
2024-06-04 15:00:00+00:00,4.43,3.36,242.0,247.0,8.27,7.06,243.0,254.0,21.1,23.0,951.7,949.6,30.0,15.0
2024-06-04 16:00:00+00:00,3.85,3.0,242.0,240.0,7.75,6.64,246.0,252.0,20.0,21.7,951.7,949.6,31.0,22.0
2024-06-04 17:00:00+00:00,3.36,2.56,247.0,231.0,7.35,5.76,255.0,250.0,19.3,20.6,951.7,949.7,31.0,31.0
2024-06-04 18:00:00+00:00,3.01,2.12,255.0,225.0,6.87,4.75,262.0,248.0,18.4,19.7,951.7,949.6,33.0,37.0
2024-06-04 19:00:00+00:00,2.84,1.84,260.0,221.0,6.13,4.18,264.0,249.0,17.2,18.9,951.3,949.3,39.0,39.0
2024-06-04 20:00:00+00:00,2.72,1.56,264.0,220.0,5.22,3.54,266.0,254.0,15.9,18.3,950.8,949.0,46.0,39.0
2024-06-04 21:00:00+00:00,2.42,0.85,263.0,201.0,4.41,2.04,266.0,259.0,14.9,17.8,950.5,948.9,52.0,38.0
2024-06-04 22:00:00+00:00,1.9,1.12,252.0,100.0,3.73,1.21,262.0,66.0,14.1,17.3,950.7,949.3,55.0,38.0
2024-06-04 23:00:00+00:00,1.49,2.96,222.0,78.0,3.23,5.35,254.0,73.0,13.7,16.8,951.0,949.9,56.0,39.0
2024-06-05 00:00:00+00:00,1.33,4.68,193.0,74.0,2.51,8.48,247.0,73.0,14.1,17.1,951.5,950.5,55.0,38.0
2024-06-05 01:00:00+00:00,0.91,5.98,174.0,72.0,1.43,9.74,245.0,73.0,15.8,18.3,952.2,951.0,51.0,35.0
2024-06-05 02:00:00+00:00,0.45,6.96,117.0,72.0,0.1,10.09,270.0,72.0,18.2,20.2,953.0,951.4,45.0,32.0
2024-06-05 03:00:00+00:00,0.67,7.59,63.0,72.0,0.86,10.09,54.0,72.0,20.6,22.2,953.5,951.6,38.0,28.0
2024-06-05 04:00:00+00:00,1.0,7.84,53.0,73.0,1.36,10.03,54.0,73.0,22.7,24.3,953.6,951.5,31.0,24.0
2024-06-05 05:00:00+00:00,1.22,7.64,55.0,76.0,1.5,9.6,53.0,76.0,24.7,26.4,953.3,951.0,25.0,20.0
2024-06-05 06:00:00+00:00,1.2,6.96,48.0,78.0,1.41,8.71,45.0,77.0,26.3,28.2,953.0,950.6,19.0,16.0
2024-06-05 07:00:00+00:00,0.86,5.67,36.0,81.0,1.03,7.0,29.0,80.0,27.6,29.4,952.5,949.9,15.0,14.0
2024-06-05 08:00:00+00:00,0.58,4.01,329.0,86.0,0.76,4.73,337.0,84.0,28.6,30.2,951.9,949.3,12.0,12.0
2024-06-05 09:00:00+00:00,1.26,2.01,288.0,96.0,1.49,2.2,290.0,93.0,29.3,30.7,951.2,948.8,10.0,11.0
2024-06-05 10:00:00+00:00,2.73,0.72,278.0,236.0,3.14,0.95,279.0,252.0,29.6,30.8,950.6,948.8,8.0,11.0
2024-06-05 11:00:00+00:00,4.32,3.52,275.0,263.0,5.04,4.31,277.0,266.0,29.6,30.5,950.1,949.0,7.0,12.0
2024-06-05 12:00:00+00:00,5.31,5.41,273.0,266.0,6.41,6.71,274.0,267.0,28.9,29.7,949.7,949.2,8.0,13.0
2024-06-05 13:00:00+00:00,5.0,5.52,269.0,265.0,6.9,7.72,268.0,266.0,27.3,28.0,949.6,949.4,11.0,15.0
2024-06-05 14:00:00+00:00,3.96,4.65,260.0,261.0,6.97,7.83,262.0,265.0,25.1,25.7,949.7,949.5,15.0,18.0
2024-06-05 15:00:00+00:00,3.05,3.61,247.0,256.0,6.62,7.37,255.0,262.0,23.0,23.6,949.8,949.5,20.0,22.0
2024-06-05 16:00:00+00:00,2.34,2.78,230.0,240.0,5.74,6.18,247.0,256.0,21.4,21.8,949.7,949.5,24.0,27.0
2024-06-05 17:00:00+00:00,1.88,2.2,205.0,210.0,4.47,4.74,236.0,242.0,19.9,20.3,949.5,949.2,28.0,33.0
2024-06-05 18:00:00+00:00,1.7,2.24,183.0,190.0,3.47,3.84,224.0,231.0,18.7,18.9,949.4,949.1,32.0,38.0
2024-06-05 19:00:00+00:00,1.5,2.02,176.0,200.0,2.48,3.64,227.0,238.0,18.0,17.8,949.2,948.8,35.0,42.0
2024-06-05 20:00:00+00:00,1.1,2.06,185.0,231.0,1.62,3.91,248.0,257.0,17.5,16.9,949.0,948.5,37.0,45.0
2024-06-05 21:00:00+00:00,0.81,2.15,187.0,248.0,1.22,3.91,279.0,267.0,17.2,16.3,949.0,948.5,39.0,47.0
2024-06-05 22:00:00+00:00,0.71,1.66,172.0,245.0,0.81,3.0,277.0,268.0,16.7,16.0,949.0,948.8,41.0,47.0
2024-06-05 23:00:00+00:00,0.81,0.86,150.0,216.0,0.45,1.63,207.0,259.0,16.3,16.0,949.1,949.4,43.0,45.0
2024-06-06 00:00:00+00:00,1.03,0.86,119.0,126.0,0.85,0.22,135.0,153.0,16.7,16.7,949.3,949.9,42.0,42.0
2024-06-06 01:00:00+00:00,1.9,2.3,87.0,88.0,2.1,2.43,90.0,81.0,18.5,18.6,949.9,950.5,37.0,37.0
2024-06-06 02:00:00+00:00,3.3,4.08,76.0,79.0,4.0,5.04,77.0,76.0,21.2,21.1,950.6,950.9,30.0,30.0
2024-06-06 03:00:00+00:00,4.4,5.48,73.0,75.0,5.54,6.94,73.0,75.0,23.7,23.6,951.0,951.2,24.0,24.0
2024-06-06 04:00:00+00:00,5.0,6.11,74.0,75.0,6.24,7.57,74.0,75.0,25.9,25.8,950.9,951.1,20.0,20.0
2024-06-06 05:00:00+00:00,5.26,6.14,76.0,74.0,6.5,7.6,76.0,74.0,28.0,28.0,950.4,950.9,17.0,16.0
2024-06-06 06:00:00+00:00,5.0,5.73,78.0,74.0,6.04,6.9,78.0,73.0,29.6,29.7,949.9,950.5,14.0,13.0
2024-06-06 07:00:00+00:00,3.93,4.71,83.0,73.0,4.75,5.69,82.0,72.0,30.6,30.8,949.3,950.0,12.0,11.0
2024-06-06 08:00:00+00:00,2.31,3.32,95.0,69.0,2.81,3.77,94.0,68.0,31.1,31.5,948.8,949.4,10.0,10.0
2024-06-06 09:00:00+00:00,0.72,1.61,146.0,60.0,0.72,1.8,146.0,56.0,31.3,32.0,948.2,948.9,10.0,9.0
2024-06-06 10:00:00+00:00,2.31,0.76,265.0,293.0,3.0,0.98,268.0,294.0,31.2,32.3,947.8,948.5,11.0,9.0
2024-06-06 11:00:00+00:00,5.32,3.01,275.0,264.0,6.84,3.61,276.0,267.0,30.8,32.4,947.6,948.1,14.0,9.0
2024-06-06 12:00:00+00:00,7.24,4.67,276.0,260.0,9.46,5.85,277.0,262.0,30.1,31.8,947.4,947.9,17.0,10.0
2024-06-06 13:00:00+00:00,7.01,5.2,273.0,259.0,9.81,7.28,273.0,261.0,28.9,30.3,947.6,947.9,20.0,13.0
2024-06-06 14:00:00+00:00,5.62,5.12,265.0,258.0,8.93,8.2,266.0,261.0,27.3,28.2,947.8,948.1,23.0,16.0
2024-06-06 15:00:00+00:00,4.66,4.97,255.0,255.0,8.35,8.85,259.0,260.0,25.8,26.2,948.0,948.3,27.0,21.0
2024-06-06 16:00:00+00:00,4.53,4.88,248.0,247.0,8.56,9.1,256.0,255.0,24.5,24.7,948.1,948.4,32.0,28.0
2024-06-06 17:00:00+00:00,4.74,4.94,242.0,238.0,8.81,9.05,255.0,250.0,23.3,23.4,948.1,948.4,38.0,35.0
2024-06-06 18:00:00+00:00,4.75,4.78,240.0,233.0,8.83,8.88,254.0,247.0,22.3,22.4,948.1,948.4,41.0,40.0
2024-06-06 19:00:00+00:00,4.17,4.3,240.0,234.0,8.2,8.32,254.0,250.0,21.6,21.6,947.8,948.2,40.0,39.0
2024-06-06 20:00:00+00:00,3.49,3.62,243.0,242.0,7.32,7.64,256.0,256.0,21.1,21.0,947.5,948.0,38.0,36.0
2024-06-06 21:00:00+00:00,3.09,3.2,245.0,250.0,6.89,7.1,257.0,260.0,20.8,20.6,947.4,947.8,37.0,33.0
2024-06-06 22:00:00+00:00,3.53,3.07,245.0,251.0,7.4,6.86,257.0,262.0,20.2,20.1,947.4,947.8,41.0,32.0
2024-06-06 23:00:00+00:00,4.25,3.05,243.0,247.0,8.44,6.76,256.0,262.0,19.8,19.8,947.7,947.9,47.0,33.0
2024-06-07 00:00:00+00:00,4.65,2.95,242.0,246.0,8.59,6.35,255.0,263.0,20.1,20.2,948.1,948.2,48.0,32.0
2024-06-07 01:00:00+00:00,4.27,2.79,237.0,249.0,7.21,5.35,251.0,262.0,21.8,21.6,948.6,948.6,41.0,30.0
2024-06-07 02:00:00+00:00,3.62,2.62,231.0,252.0,5.2,4.26,240.0,261.0,24.3,23.7,949.3,949.1,31.0,27.0
2024-06-07 03:00:00+00:00,3.11,2.65,228.0,259.0,3.83,3.45,229.0,260.0,26.6,25.9,949.8,949.4,22.0,24.0
2024-06-07 04:00:00+00:00,2.94,2.92,235.0,264.0,3.44,3.51,234.0,265.0,28.4,28.0,949.7,949.5,18.0,20.0
2024-06-07 05:00:00+00:00,2.97,3.4,250.0,270.0,3.51,4.0,250.0,270.0,30.0,30.1,949.5,949.2,15.0,15.0
2024-06-07 06:00:00+00:00,3.32,3.81,263.0,273.0,4.02,4.51,264.0,274.0,31.3,31.7,949.1,949.0,13.0,11.0
2024-06-07 07:00:00+00:00,3.81,3.92,275.0,276.0,4.52,4.64,275.0,277.0,32.2,32.6,948.6,948.6,11.0,9.0
2024-06-07 08:00:00+00:00,4.51,3.96,283.0,280.0,5.24,4.69,283.0,281.0,32.7,33.0,947.9,948.0,10.0,9.0
2024-06-07 09:00:00+00:00,5.07,4.18,285.0,281.0,5.87,4.9,284.0,282.0,33.0,33.1,947.3,947.6,10.0,9.0
2024-06-07 10:00:00+00:00,5.54,4.77,277.0,280.0,6.44,5.59,276.0,280.0,33.2,33.2,946.9,947.2,10.0,9.0
2024-06-07 11:00:00+00:00,6.01,5.45,266.0,277.0,7.21,6.46,267.0,278.0,33.1,33.1,946.6,947.0,10.0,10.0
2024-06-07 12:00:00+00:00,6.22,5.61,259.0,274.0,7.75,7.01,259.0,273.0,32.4,32.4,946.4,946.8,11.0,11.0
2024-06-07 13:00:00+00:00,5.51,4.9,254.0,269.0,7.75,6.95,253.0,263.0,30.8,30.8,946.4,946.9,13.0,14.0
2024-06-07 14:00:00+00:00,4.4,3.88,249.0,258.0,7.62,6.93,247.0,250.0,28.6,28.6,946.6,947.1,16.0,17.0
2024-06-07 15:00:00+00:00,3.58,3.22,240.0,244.0,7.38,6.89,243.0,242.0,26.6,26.7,946.8,947.2,20.0,21.0
2024-06-07 16:00:00+00:00,3.56,3.08,232.0,234.0,7.29,6.67,245.0,246.0,25.2,25.3,946.8,947.1,25.0,25.0
2024-06-07 17:00:00+00:00,3.75,3.05,226.0,229.0,7.22,6.28,248.0,256.0,24.0,24.3,946.7,946.9,30.0,30.0
2024-06-07 18:00:00+00:00,3.75,2.76,224.0,224.0,6.86,5.61,251.0,266.0,23.0,23.3,946.6,946.8,34.0,33.0
2024-06-07 19:00:00+00:00,3.18,1.72,226.0,216.0,6.1,4.01,252.0,274.0,22.0,22.3,946.4,946.7,35.0,34.0
2024-06-07 20:00:00+00:00,2.5,0.6,233.0,180.0,5.06,2.01,252.0,297.0,21.1,21.4,946.1,946.5,35.0,33.0
2024-06-07 21:00:00+00:00,1.84,0.8,241.0,90.0,3.73,1.2,250.0,355.0,20.3,20.5,946.1,946.5,35.0,34.0
2024-06-07 22:00:00+00:00,1.36,1.0,234.0,90.0,2.06,1.21,241.0,24.0,19.3,19.1,946.2,946.5,37.0,39.0
2024-06-07 23:00:00+00:00,0.98,0.85,204.0,111.0,0.7,1.06,180.0,41.0,18.3,17.7,946.5,946.5,40.0,45.0
2024-06-08 00:00:00+00:00,0.98,1.17,156.0,110.0,1.75,1.34,103.0,63.0,18.4,17.5,947.0,946.8,40.0,48.0
2024-06-08 01:00:00+00:00,1.77,2.3,106.0,90.0,3.1,3.01,92.0,75.0,20.4,19.4,947.8,947.6,36.0,44.0
2024-06-08 02:00:00+00:00,3.1,4.04,88.0,81.0,4.31,5.02,86.0,77.0,23.5,22.5,948.8,948.7,30.0,36.0
2024-06-08 03:00:00+00:00,3.85,4.9,81.0,78.0,4.74,6.14,83.0,78.0,26.2,25.4,949.4,949.3,25.0,29.0
2024-06-08 04:00:00+00:00,3.47,4.39,78.0,78.0,4.08,5.41,79.0,78.0,28.2,27.5,949.5,949.4,21.0,25.0
2024-06-08 05:00:00+00:00,2.44,3.06,71.0,79.0,2.75,3.69,71.0,77.0,29.8,29.3,949.4,949.1,19.0,21.0
2024-06-08 06:00:00+00:00,1.2,1.58,48.0,72.0,1.35,1.8,42.0,71.0,31.2,30.8,949.1,948.6,16.0,18.0
2024-06-08 07:00:00+00:00,1.36,0.81,324.0,353.0,1.7,1.02,320.0,349.0,32.4,32.0,948.5,948.1,13.0,15.0
2024-06-08 08:00:00+00:00,3.04,2.22,297.0,306.0,3.67,2.72,296.0,306.0,33.3,33.0,947.9,947.5,11.0,13.0
2024-06-08 09:00:00+00:00,4.52,3.49,288.0,294.0,5.44,4.16,287.0,294.0,33.8,33.6,947.3,947.0,10.0,11.0
2024-06-08 10:00:00+00:00,5.76,4.08,278.0,281.0,7.06,4.81,277.0,282.0,33.7,34.0,946.9,946.6,10.0,10.0
2024-06-08 11:00:00+00:00,6.8,4.5,270.0,267.0,8.6,5.2,270.0,268.0,33.2,34.0,946.5,946.2,10.0,9.0
2024-06-08 12:00:00+00:00,7.01,4.69,267.0,259.0,8.91,5.71,268.0,259.0,32.3,33.4,946.5,946.0,12.0,9.0
2024-06-08 13:00:00+00:00,5.4,4.24,272.0,255.0,7.0,6.09,280.0,256.0,30.8,31.8,946.6,946.1,17.0,11.0
2024-06-08 14:00:00+00:00,3.14,3.48,292.0,252.0,5.02,6.33,313.0,254.0,28.9,29.6,946.9,946.3,23.0,14.0
2024-06-08 15:00:00+00:00,1.92,2.92,321.0,248.0,4.53,6.43,338.0,255.0,27.2,27.7,947.3,946.4,28.0,17.0
2024-06-08 16:00:00+00:00,1.26,3.0,288.0,240.0,3.26,6.5,310.0,256.0,26.1,26.3,947.4,946.3,30.0,21.0
2024-06-08 17:00:00+00:00,2.52,3.36,236.0,233.0,4.68,6.45,254.0,257.0,25.1,25.2,947.5,946.3,31.0,27.0
