time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-03-01 00:00:00+00:00,1.5,2.55,270.0,259.0,3.47,4.9,248.0,254.0,3.5,4.2,-1.3,-1.2,959.5,958.8,88.0,86.0
2025-03-01 01:00:00+00:00,1.43,2.67,295.0,257.0,3.04,4.94,272.0,256.0,2.6,4.5,-1.7,-1.3,959.6,959.4,90.0,87.0
2025-03-01 02:00:00+00:00,1.06,2.18,311.0,254.0,2.57,4.24,288.0,251.0,2.4,4.4,-1.9,-1.3,960.2,959.9,91.0,86.0
2025-03-01 03:00:00+00:00,0.86,2.06,306.0,256.0,1.74,3.78,286.0,249.0,2.0,3.6,-1.7,-0.8,960.8,960.3,91.0,83.0
2025-03-01 04:00:00+00:00,0.78,1.9,310.0,267.0,0.79,2.6,300.0,250.0,1.8,3.5,-0.8,0.0,961.3,960.5,85.0,79.0
2025-03-01 05:00:00+00:00,0.86,1.33,324.0,283.0,0.83,1.37,315.0,270.0,1.9,3.1,0.1,1.1,961.2,960.7,80.0,74.0
2025-03-01 06:00:00+00:00,0.5,0.58,37.0,329.0,0.55,0.55,45.0,315.0,1.6,2.0,-0.7,1.8,960.7,961.5,85.0,72.0
2025-03-01 07:00:00+00:00,0.54,0.73,68.0,344.0,0.62,0.57,72.0,329.0,1.3,2.1,-0.0,3.7,960.5,961.3,83.0,63.0
2025-03-01 08:00:00+00:00,0.45,0.85,63.0,315.0,0.53,0.79,68.0,300.0,1.5,2.2,0.8,4.7,960.1,960.7,82.0,57.0
2025-03-01 09:00:00+00:00,0.64,1.39,309.0,300.0,0.63,1.4,309.0,295.0,1.6,3.1,1.8,5.3,959.9,960.3,79.0,54.0
2025-03-01 10:00:00+00:00,0.78,1.64,320.0,308.0,0.69,1.58,315.0,300.0,1.8,3.3,2.4,5.4,959.9,960.2,76.0,53.0
2025-03-01 11:00:00+00:00,0.7,1.25,360.0,331.0,0.6,1.12,9.0,322.0,1.7,3.1,2.6,5.2,960.0,960.3,76.0,54.0
2025-03-01 12:00:00+00:00,1.35,1.3,48.0,293.0,1.32,1.21,48.0,284.0,2.2,3.1,3.5,4.8,959.8,960.9,69.0,60.0
2025-03-01 13:00:00+00:00,1.53,1.17,58.0,20.0,1.93,1.49,66.0,23.0,2.4,2.0,2.2,3.4,959.8,961.1,80.0,71.0
2025-03-01 14:00:00+00:00,1.4,1.65,94.0,76.0,2.35,3.51,88.0,60.0,2.4,2.9,0.9,1.6,959.6,961.3,88.0,81.0
2025-03-01 15:00:00+00:00,1.2,2.7,95.0,88.0,2.45,5.42,88.0,84.0,2.3,4.5,0.1,0.3,959.4,961.1,89.0,85.0
2025-03-01 16:00:00+00:00,1.0,2.92,84.0,84.0,2.64,5.98,75.0,91.0,2.0,4.8,-0.6,0.1,959.6,960.6,90.0,83.0
2025-03-01 17:00:00+00:00,0.81,3.08,83.0,77.0,2.76,6.27,63.0,90.0,1.8,5.1,-1.1,-0.4,959.8,960.3,90.0,85.0
2025-03-01 18:00:00+00:00,2.02,2.75,70.0,80.0,3.96,5.98,81.0,89.0,3.7,4.8,-0.5,-1.9,960.4,960.1,90.0,89.0
2025-03-01 19:00:00+00:00,1.99,2.75,72.0,80.0,3.85,5.98,83.0,88.0,3.5,4.8,-0.9,-2.1,960.3,959.9,90.0,89.0
2025-03-01 20:00:00+00:00,2.04,2.86,79.0,78.0,4.13,6.09,86.0,86.0,3.5,4.9,-1.5,-2.3,960.1,959.7,89.0,90.0
2025-03-01 21:00:00+00:00,2.18,2.89,74.0,76.0,4.45,6.29,82.0,86.0,3.7,5.0,-2.2,-2.4,959.5,959.3,89.0,89.0
2025-03-01 22:00:00+00:00,2.26,3.1,77.0,75.0,4.85,6.79,82.0,85.0,4.0,5.3,-2.6,-2.7,959.0,958.7,89.0,90.0
2025-03-01 23:00:00+00:00,2.57,3.23,77.0,74.0,5.53,7.09,83.0,84.0,4.5,5.5,-2.7,-2.7,958.7,958.6,89.0,90.0
2025-03-02 00:00:00+00:00,2.82,2.91,73.0,74.0,5.92,6.22,83.0,83.0,4.8,5.0,-2.2,-2.6,958.8,958.5,90.0,91.0
2025-03-02 01:00:00+00:00,2.91,3.01,74.0,75.0,6.01,6.49,84.0,85.0,5.1,5.3,-2.2,-2.7,958.8,958.4,89.0,91.0
2025-03-02 02:00:00+00:00,3.23,3.35,74.0,73.0,6.41,6.99,84.0,84.0,5.5,5.6,-2.0,-2.5,958.7,958.2,89.0,91.0
2025-03-02 03:00:00+00:00,3.81,3.83,76.0,75.0,6.89,7.38,84.0,85.0,6.2,6.4,-0.1,-0.5,958.7,958.4,82.0,83.0
2025-03-02 04:00:00+00:00,4.88,5.35,75.0,73.0,6.3,6.99,78.0,79.0,7.8,8.4,1.9,2.2,958.4,958.2,72.0,70.0
2025-03-02 05:00:00+00:00,5.8,6.65,75.0,74.0,6.73,7.73,77.0,78.0,9.2,10.5,3.3,3.9,957.9,957.9,66.0,62.0
2025-03-02 06:00:00+00:00,6.73,7.2,79.0,76.0,7.73,8.47,81.0,79.0,10.7,11.7,5.0,4.9,957.1,957.1,57.0,59.0
2025-03-02 07:00:00+00:00,6.66,7.22,82.0,80.0,7.58,8.51,85.0,82.0,10.8,11.8,6.1,5.9,956.7,956.6,53.0,55.0
2025-03-02 08:00:00+00:00,6.64,6.76,84.0,82.0,7.47,7.78,85.0,84.0,10.6,11.7,6.9,6.7,955.6,955.6,50.0,52.0
2025-03-02 09:00:00+00:00,5.91,6.54,87.0,84.0,6.66,7.46,89.0,86.0,10.6,10.9,7.4,7.2,954.9,954.8,49.0,50.0
2025-03-02 10:00:00+00:00,5.41,5.81,87.0,87.0,6.08,6.76,89.0,89.0,9.3,10.5,7.5,7.3,954.2,954.4,48.0,50.0
2025-03-02 11:00:00+00:00,5.14,5.2,83.0,89.0,5.9,6.27,85.0,92.0,8.6,9.3,7.2,6.9,953.5,953.9,48.0,53.0
2025-03-02 12:00:00+00:00,3.77,3.57,79.0,79.0,5.23,4.66,84.0,82.0,8.0,7.2,5.6,6.1,953.2,953.4,60.0,54.0
2025-03-02 13:00:00+00:00,2.32,2.2,83.0,87.0,4.61,4.33,86.0,85.0,5.9,5.6,3.8,4.1,953.0,953.2,70.0,65.0
2025-03-02 14:00:00+00:00,1.9,1.61,87.0,97.0,4.21,3.53,90.0,92.0,4.0,3.8,2.2,2.4,952.7,953.3,75.0,71.0
2025-03-02 15:00:00+00:00,1.43,1.71,78.0,97.0,3.4,3.76,78.0,83.0,3.3,3.0,1.2,0.9,952.5,952.9,80.0,77.0
