time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2024-04-01 00:00:00+00:00,1.75,2.02,193.0,189.0,2.71,2.85,221.0,229.0,3.4,3.6,3.3,2.2,962.3,962.7,73.0,78.0
2024-04-01 01:00:00+00:00,1.12,1.9,190.0,180.0,1.87,2.16,227.0,231.0,2.7,3.2,3.1,1.9,962.6,963.0,74.0,80.0
2024-04-01 02:00:00+00:00,0.71,1.4,172.0,176.0,0.92,1.59,238.0,227.0,1.8,2.9,3.9,3.4,962.8,963.1,75.0,78.0
2024-04-01 03:00:00+00:00,1.14,0.3,38.0,90.0,0.71,0.39,34.0,180.0,2.2,2.2,6.5,7.1,962.9,963.0,65.0,63.0
2024-04-01 04:00:00+00:00,2.2,1.53,39.0,58.0,2.22,1.58,45.0,68.0,4.3,3.2,8.1,9.2,962.8,962.8,56.0,51.0
2024-04-01 05:00:00+00:00,2.55,2.69,42.0,59.0,2.56,2.81,47.0,65.0,4.9,5.0,9.5,10.7,961.9,961.9,51.0,46.0
2024-04-01 06:00:00+00:00,6.93,6.8,72.0,70.0,7.42,7.25,75.0,74.0,10.9,10.7,11.2,11.2,961.5,961.3,42.0,45.0
2024-04-01 07:00:00+00:00,7.08,6.82,77.0,76.0,7.67,7.3,80.0,78.0,11.1,10.7,12.4,12.4,960.5,960.4,38.0,40.0
2024-04-01 08:00:00+00:00,7.02,6.73,79.0,79.0,7.62,7.23,82.0,81.0,11.2,10.7,13.5,13.4,959.7,959.6,33.0,36.0
2024-04-01 09:00:00+00:00,6.81,6.58,80.0,81.0,7.41,7.01,82.0,83.0,11.1,10.5,14.2,14.2,958.6,958.8,30.0,32.0
2024-04-01 10:00:00+00:00,6.58,5.87,81.0,81.0,7.11,6.22,83.0,83.0,10.7,10.3,14.6,14.7,958.0,958.2,27.0,28.0
2024-04-01 11:00:00+00:00,6.05,5.46,82.0,82.0,6.69,5.82,85.0,83.0,10.2,9.0,14.5,14.5,957.4,957.8,26.0,27.0
2024-04-01 12:00:00+00:00,5.91,2.34,87.0,40.0,7.35,2.29,89.0,43.0,10.1,5.2,13.9,14.6,956.6,957.1,26.0,25.0
2024-04-01 13:00:00+00:00,4.9,2.19,88.0,47.0,7.55,2.53,92.0,54.0,9.4,3.6,12.6,13.7,956.4,957.0,28.0,26.0
2024-04-01 14:00:00+00:00,3.61,2.0,95.0,87.0,7.4,3.61,97.0,77.0,7.4,3.2,10.8,11.8,956.5,957.2,33.0,35.0
2024-04-01 15:00:00+00:00,3.06,2.69,101.0,121.0,6.9,5.09,101.0,101.0,5.8,4.3,9.6,9.9,956.8,957.3,38.0,43.0
2024-04-01 16:00:00+00:00,2.83,2.44,98.0,125.0,6.46,4.93,100.0,111.0,5.1,4.3,8.7,9.1,956.6,957.0,40.0,43.0
2024-04-01 17:00:00+00:00,3.0,2.42,92.0,114.0,6.98,4.71,95.0,107.0,5.2,3.9,7.7,8.0,956.3,956.8,44.0,48.0
2024-04-01 18:00:00+00:00,3.11,2.44,84.0,109.0,7.05,4.98,91.0,100.0,5.4,4.0,6.6,7.2,956.3,956.3,50.0,50.0
2024-04-01 19:00:00+00:00,3.22,2.62,83.0,97.0,7.35,5.3,91.0,93.0,5.6,4.3,6.2,6.6,955.8,956.2,52.0,52.0
2024-04-01 20:00:00+00:00,3.35,2.5,80.0,92.0,7.45,5.2,90.0,88.0,5.7,4.3,5.7,6.0,955.3,956.0,54.0,54.0
2024-04-01 21:00:00+00:00,3.37,2.7,78.0,90.0,7.54,5.6,89.0,86.0,5.8,4.6,5.2,5.5,954.9,955.8,57.0,56.0
2024-04-01 22:00:00+00:00,3.4,2.71,76.0,86.0,7.55,5.62,89.0,84.0,5.9,4.6,4.8,5.2,954.9,955.8,60.0,58.0
2024-04-01 23:00:00+00:00,3.49,2.83,77.0,82.0,7.75,5.83,88.0,82.0,6.0,4.8,4.4,4.7,954.9,955.7,63.0,60.0
2024-04-02 00:00:00+00:00,3.32,3.37,74.0,78.0,7.66,6.61,86.0,83.0,5.8,5.6,3.8,4.3,954.2,955.3,69.0,61.0
2024-04-02 01:00:00+00:00,3.32,3.57,74.0,79.0,7.48,7.1,85.0,84.0,6.0,6.0,3.8,4.3,954.3,955.5,69.0,62.0
2024-04-02 02:00:00+00:00,3.67,3.96,73.0,74.0,7.3,7.32,83.0,82.0,6.4,6.4,5.8,6.1,954.5,955.5,63.0,57.0
2024-04-02 03:00:00+00:00,4.98,5.46,68.0,66.0,7.32,7.3,78.0,75.0,8.1,8.4,9.0,8.7,954.9,955.6,49.0,47.0
2024-04-02 04:00:00+00:00,6.46,6.71,68.0,65.0,7.44,7.35,72.0,69.0,10.4,10.3,11.4,10.7,954.7,955.7,40.0,40.0
2024-04-02 05:00:00+00:00,7.02,7.09,70.0,68.0,8.0,7.75,73.0,72.0,11.5,11.0,13.1,12.2,954.2,955.3,34.0,36.0
2024-04-02 06:00:00+00:00,6.74,6.04,72.0,66.0,7.73,6.42,75.0,69.0,11.5,9.6,14.4,14.6,954.4,954.3,31.0,29.0
2024-04-02 07:00:00+00:00,6.46,5.46,74.0,66.0,7.34,5.77,77.0,69.0,11.2,9.4,15.9,16.0,953.7,953.9,27.0,25.0
2024-04-02 08:00:00+00:00,5.77,4.44,76.0,67.0,6.4,4.59,79.0,70.0,10.7,8.4,17.1,17.3,953.2,953.6,24.0,22.0
2024-04-02 09:00:00+00:00,4.83,3.0,77.0,60.0,5.28,3.07,79.0,63.0,9.5,6.9,18.0,18.2,952.6,953.0,22.0,19.0
2024-04-02 10:00:00+00:00,3.64,1.32,74.0,9.0,3.92,1.29,77.0,9.0,7.9,5.2,18.4,18.5,952.2,952.4,20.0,15.0
