time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-02-01 00:00:00+00:00,3.35,3.28,260.0,239.0,6.08,5.83,261.0,248.0,-4.2,-3.9,967.6,967.2,88.0,90.0
2025-02-01 01:00:00+00:00,3.08,3.36,257.0,240.0,5.85,5.92,257.0,248.0,-4.5,-4.0,967.9,967.8,89.0,91.0
2025-02-01 02:00:00+00:00,2.72,3.54,253.0,241.0,5.69,5.98,252.0,249.0,-4.9,-3.9,968.1,968.3,89.0,91.0
2025-02-01 03:00:00+00:00,2.34,3.31,250.0,245.0,5.13,5.5,249.0,251.0,-5.0,-3.7,968.3,968.8,88.0,89.0
2025-02-01 04:00:00+00:00,1.65,2.44,256.0,251.0,3.83,4.12,255.0,256.0,-4.5,-3.2,968.5,968.9,84.0,83.0
2025-02-01 05:00:00+00:00,1.02,1.4,281.0,266.0,2.31,2.4,275.0,270.0,-3.7,-2.5,968.7,969.0,77.0,75.0
2025-02-01 06:00:00+00:00,0.81,0.71,330.0,315.0,1.42,1.2,321.0,312.0,-3.0,-2.0,968.7,968.8,72.0,69.0
2025-02-01 07:00:00+00:00,0.82,0.81,14.0,7.0,1.53,1.32,11.0,9.0,-2.5,-1.8,968.3,968.5,68.0,65.0
2025-02-01 08:00:00+00:00,1.06,1.08,41.0,34.0,2.2,1.94,39.0,35.0,-2.1,-1.7,967.8,968.0,65.0,63.0
2025-02-01 09:00:00+00:00,1.5,1.41,53.0,45.0,3.22,2.83,54.0,48.0,-2.0,-1.9,967.3,967.6,63.0,61.0
2025-02-01 10:00:00+00:00,1.94,1.78,55.0,52.0,4.44,3.77,59.0,58.0,-2.6,-2.4,967.1,967.2,61.0,59.0
2025-02-01 11:00:00+00:00,2.39,2.02,57.0,57.0,5.64,4.83,63.0,66.0,-3.4,-3.1,967.0,967.0,60.0,58.0
2025-02-01 12:00:00+00:00,3.14,2.64,59.0,61.0,7.07,6.11,65.0,69.0,-4.1,-3.6,967.0,966.8,61.0,59.0
2025-02-01 13:00:00+00:00,4.56,4.02,64.0,63.0,8.97,8.1,68.0,70.0,-4.4,-3.9,967.1,967.0,66.0,64.0
2025-02-01 14:00:00+00:00,6.18,5.59,67.0,66.0,10.94,10.25,70.0,69.0,-4.5,-4.0,967.4,967.4,74.0,72.0
2025-02-01 15:00:00+00:00,7.32,6.76,68.0,66.0,12.24,11.7,71.0,70.0,-4.6,-4.2,967.6,967.6,80.0,78.0
2025-02-01 16:00:00+00:00,7.35,6.82,68.0,68.0,12.11,11.73,72.0,71.0,-4.9,-4.5,967.6,967.4,81.0,81.0
2025-02-01 17:00:00+00:00,6.67,6.33,66.0,69.0,11.29,10.98,71.0,73.0,-5.3,-4.8,967.6,967.2,81.0,81.0
2025-02-01 18:00:00+00:00,6.08,5.89,65.0,69.0,10.47,10.29,71.0,74.0,-5.7,-5.1,967.4,966.9,80.0,82.0
2025-02-01 19:00:00+00:00,5.72,5.61,63.0,68.0,10.03,9.9,70.0,74.0,-6.0,-5.4,967.2,966.7,80.0,83.0
2025-02-01 20:00:00+00:00,5.37,5.28,61.0,65.0,9.69,9.58,68.0,72.0,-6.4,-5.8,966.8,966.4,80.0,83.0
2025-02-01 21:00:00+00:00,4.97,4.83,60.0,63.0,9.32,9.11,67.0,71.0,-6.7,-6.2,966.5,966.1,80.0,83.0
2025-02-01 22:00:00+00:00,4.43,4.02,62.0,63.0,8.75,8.16,68.0,71.0,-7.2,-6.8,966.3,965.9,79.0,81.0
2025-02-01 23:00:00+00:00,3.85,3.18,65.0,66.0,8.01,7.08,70.0,71.0,-7.6,-7.5,966.1,965.7,77.0,79.0
2025-02-02 00:00:00+00:00,3.42,2.47,69.0,69.0,7.53,6.23,71.0,71.0,-8.0,-8.1,966.0,965.7,76.0,77.0
2025-02-02 01:00:00+00:00,3.16,2.09,72.0,73.0,7.31,5.79,71.0,72.0,-8.3,-8.7,966.1,965.8,76.0,77.0
2025-02-02 02:00:00+00:00,2.91,1.94,74.0,78.0,7.18,5.54,71.0,73.0,-8.5,-9.0,966.2,966.0,75.0,77.0
2025-02-02 03:00:00+00:00,2.91,2.04,74.0,79.0,7.08,5.44,71.0,73.0,-8.1,-8.7,966.4,966.3,74.0,76.0
2025-02-02 04:00:00+00:00,3.07,2.4,71.0,73.0,7.02,5.38,70.0,72.0,-6.8,-7.0,966.5,966.7,71.0,72.0
2025-02-02 05:00:00+00:00,3.49,2.92,66.0,68.0,7.06,5.48,69.0,69.0,-5.0,-4.6,966.6,967.1,66.0,66.0
2025-02-02 06:00:00+00:00,3.67,3.31,64.0,65.0,6.87,5.52,69.0,68.0,-3.4,-2.6,966.5,967.4,62.0,61.0
2025-02-02 07:00:00+00:00,3.53,3.31,65.0,65.0,6.56,5.39,69.0,68.0,-2.2,-1.4,966.2,967.1,58.0,58.0
2025-02-02 08:00:00+00:00,3.31,3.05,65.0,67.0,5.98,5.22,69.0,70.0,-1.4,-0.6,965.9,966.6,55.0,55.0
2025-02-02 09:00:00+00:00,2.86,2.92,65.0,68.0,5.48,5.31,69.0,70.0,-1.1,-0.5,965.7,966.2,53.0,54.0
2025-02-02 10:00:00+00:00,2.28,2.91,61.0,63.0,4.83,5.83,66.0,68.0,-1.8,-1.2,965.6,966.0,53.0,55.0
2025-02-02 11:00:00+00:00,1.63,3.02,47.0,56.0,4.17,6.62,60.0,65.0,-3.1,-2.5,965.7,965.9,53.0,57.0
2025-02-02 12:00:00+00:00,1.17,3.14,31.0,53.0,3.74,7.24,56.0,64.0,-4.3,-3.7,965.7,965.9,55.0,60.0
2025-02-02 13:00:00+00:00,0.85,3.3,21.0,55.0,3.41,7.56,58.0,66.0,-5.3,-4.4,965.8,966.1,58.0,63.0
2025-02-02 14:00:00+00:00,0.58,3.5,31.0,59.0,3.27,7.73,67.0,69.0,-6.3,-4.9,965.9,966.3,61.0,66.0
2025-02-02 15:00:00+00:00,0.64,3.76,51.0,61.0,3.61,8.07,71.0,70.0,-7.0,-5.3,966.0,966.5,64.0,68.0
2025-02-02 16:00:00+00:00,1.3,4.02,58.0,63.0,4.72,8.51,69.0,70.0,-7.2,-5.6,966.0,966.4,65.0,68.0
2025-02-02 17:00:00+00:00,2.28,4.34,61.0,64.0,6.22,9.08,66.0,69.0,-7.1,-5.9,966.1,966.2,65.0,67.0
2025-02-02 18:00:00+00:00,3.18,4.65,62.0,65.0,7.56,9.56,66.0,69.0,-7.0,-6.2,966.1,966.0,65.0,67.0
2025-02-02 19:00:00+00:00,3.89,4.92,64.0,66.0,8.51,10.07,66.0,69.0,-6.9,-6.4,965.9,965.9,65.0,68.0
2025-02-02 20:00:00+00:00,4.48,5.33,66.0,67.0,9.32,10.48,67.0,69.0,-6.9,-6.5,965.5,965.7,65.0,69.0
2025-02-02 21:00:00+00:00,4.98,5.61,68.0,68.0,10.01,10.88,68.0,70.0,-7.0,-6.6,965.3,965.6,66.0,69.0
2025-02-02 22:00:00+00:00,5.42,5.83,67.0,68.0,10.64,11.11,68.0,69.0,-7.2,-6.8,965.3,965.5,68.0,69.0
2025-02-02 23:00:00+00:00,5.83,5.92,68.0,68.0,11.18,11.2,68.0,70.0,-7.6,-6.9,965.3,965.3,70.0,68.0
