time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-09-01 00:00:00+00:00,1.71,2.04,187.0,191.0,1.93,2.77,240.0,238.0,3.0,3.3,10.4,10.6,952.1,952.0,51.0,50.0
2025-09-01 01:00:00+00:00,1.51,1.41,172.0,188.0,0.66,1.74,243.0,254.0,2.6,3.1,10.3,10.6,952.3,952.0,54.0,51.0
2025-09-01 02:00:00+00:00,0.58,0.61,149.0,189.0,0.62,0.49,72.0,307.0,2.3,2.2,13.4,13.6,952.1,952.0,51.0,45.0
2025-09-01 03:00:00+00:00,2.25,0.81,32.0,7.0,2.37,0.71,38.0,16.0,4.1,2.0,18.0,17.3,952.8,952.4,30.0,33.0
2025-09-01 04:00:00+00:00,3.06,1.0,38.0,6.0,3.2,1.0,40.0,11.0,5.5,2.6,20.1,19.5,952.7,952.3,26.0,31.0
2025-09-01 05:00:00+00:00,3.92,1.8,52.0,3.0,4.13,1.77,54.0,6.0,6.7,3.7,22.2,21.6,952.2,951.9,22.0,26.0
2025-09-01 06:00:00+00:00,2.28,4.77,52.0,57.0,2.31,4.97,54.0,58.0,4.5,8.3,23.7,22.6,951.3,951.7,21.0,21.0
2025-09-01 07:00:00+00:00,1.84,3.72,45.0,54.0,1.87,3.86,43.0,54.0,4.4,7.7,24.9,24.2,950.7,951.0,18.0,18.0
2025-09-01 08:00:00+00:00,1.1,2.27,5.0,41.0,1.18,2.29,360.0,43.0,3.8,6.3,26.0,25.4,950.3,950.5,16.0,15.0
2025-09-01 09:00:00+00:00,2.13,1.04,311.0,343.0,2.23,1.15,308.0,340.0,4.2,4.4,26.8,26.1,949.6,949.6,14.0,14.0
2025-09-01 10:00:00+00:00,3.48,2.37,288.0,298.0,3.78,2.54,287.0,298.0,6.1,4.5,27.0,26.6,948.9,948.9,10.0,12.0
2025-09-01 11:00:00+00:00,4.44,3.74,278.0,286.0,4.84,4.04,277.0,284.0,7.3,6.3,26.5,26.4,948.5,948.6,7.0,9.0
2025-09-01 12:00:00+00:00,5.05,4.33,262.0,277.0,6.51,5.02,263.0,276.0,9.0,7.1,24.4,25.5,948.5,949.3,10.0,6.0
2025-09-01 13:00:00+00:00,4.12,3.72,241.0,264.0,7.11,5.89,247.0,266.0,8.4,7.1,22.6,23.7,948.2,949.1,18.0,9.0
2025-09-01 14:00:00+00:00,3.5,3.33,217.0,229.0,7.8,6.94,242.0,251.0,6.5,5.7,20.0,20.8,948.2,949.1,24.0,14.0
2025-09-01 15:00:00+00:00,3.14,3.31,202.0,209.0,7.11,7.1,240.0,244.0,5.6,5.2,18.3,18.9,948.2,949.0,25.0,20.0
2025-09-01 16:00:00+00:00,2.69,2.88,195.0,200.0,5.9,6.19,238.0,241.0,5.0,5.1,17.3,17.9,947.9,948.6,28.0,24.0
2025-09-01 17:00:00+00:00,2.45,2.53,192.0,198.0,4.81,4.91,237.0,247.0,4.3,4.5,16.0,17.0,947.5,948.4,34.0,28.0
2025-09-01 18:00:00+00:00,2.12,2.6,188.0,196.0,3.7,4.96,233.0,240.0,3.9,4.6,16.8,16.6,946.7,947.2,35.0,29.0
2025-09-01 19:00:00+00:00,1.71,2.14,187.0,191.0,2.39,3.68,235.0,245.0,3.3,3.9,15.9,15.6,946.4,946.8,40.0,34.0
2025-09-01 20:00:00+00:00,1.5,1.91,184.0,186.0,1.63,2.45,237.0,254.0,2.8,3.4,15.0,14.6,946.0,946.3,45.0,39.0
2025-09-01 21:00:00+00:00,1.4,1.7,184.0,183.0,1.14,1.46,239.0,250.0,2.4,2.9,14.2,13.6,945.7,945.9,50.0,46.0
2025-09-01 22:00:00+00:00,1.4,1.6,184.0,180.0,1.11,0.75,225.0,247.0,2.3,2.7,13.6,12.7,945.6,945.7,54.0,52.0
2025-09-01 23:00:00+00:00,1.2,1.5,185.0,180.0,0.92,0.29,238.0,270.0,2.3,2.4,13.0,12.1,945.5,945.6,57.0,56.0
2025-09-02 00:00:00+00:00,2.15,1.78,202.0,142.0,3.17,3.09,248.0,79.0,3.4,2.7,13.7,11.3,945.9,945.9,50.0,52.0
2025-09-02 01:00:00+00:00,1.97,1.58,204.0,145.0,3.82,3.15,241.0,85.0,3.4,2.7,14.2,11.8,946.1,946.1,49.0,49.0
2025-09-02 02:00:00+00:00,1.2,0.89,228.0,117.0,3.26,3.07,254.0,73.0,3.2,2.4,17.0,15.1,946.6,946.4,44.0,44.0
2025-09-02 03:00:00+00:00,1.81,2.66,276.0,56.0,2.55,3.69,270.0,68.0,3.5,4.6,20.2,19.4,947.3,947.0,36.0,31.0
2025-09-02 04:00:00+00:00,2.21,3.0,265.0,53.0,2.48,3.18,261.0,56.0,4.5,5.6,22.4,22.2,947.4,947.0,33.0,23.0
2025-09-02 05:00:00+00:00,3.8,1.94,270.0,35.0,4.11,2.04,270.0,35.0,6.7,5.4,24.6,24.8,947.1,947.0,24.0,18.0
2025-09-02 06:00:00+00:00,4.55,3.31,279.0,275.0,5.17,3.54,280.0,275.0,8.3,5.8,26.1,26.8,946.3,946.5,21.0,16.0
2025-09-02 07:00:00+00:00,5.94,6.22,283.0,281.0,7.04,6.9,283.0,281.0,10.7,10.4,27.0,27.8,946.0,946.1,20.0,15.0
2025-09-02 08:00:00+00:00,6.79,7.2,279.0,284.0,8.36,8.27,280.0,284.0,12.2,12.1,27.6,28.0,945.8,945.8,18.0,18.0
2025-09-02 09:00:00+00:00,7.44,7.99,276.0,279.0,9.48,9.44,277.0,280.0,13.3,13.3,27.8,28.3,945.3,945.4,19.0,19.0
2025-09-02 10:00:00+00:00,7.61,8.32,280.0,274.0,10.2,10.24,282.0,275.0,13.6,13.9,27.9,28.3,945.1,945.3,21.0,19.0
2025-09-02 11:00:00+00:00,7.94,8.01,287.0,279.0,11.03,10.3,288.0,282.0,14.1,13.9,27.4,28.3,945.1,945.2,25.0,20.0
2025-09-02 12:00:00+00:00,6.77,6.81,304.0,300.0,10.74,9.33,306.0,302.0,13.9,13.4,26.8,25.6,944.7,946.9,27.0,32.0
2025-09-02 13:00:00+00:00,3.61,4.84,314.0,288.0,6.32,7.46,319.0,293.0,12.3,11.4,24.7,23.8,945.1,947.2,36.0,35.0
2025-09-02 14:00:00+00:00,2.61,3.76,238.0,253.0,5.1,7.27,272.0,275.0,6.3,7.7,22.9,21.9,946.0,947.8,41.0,41.0
2025-09-02 15:00:00+00:00,4.34,4.65,244.0,242.0,10.34,9.61,260.0,258.0,7.7,7.6,21.8,20.5,946.5,948.1,44.0,46.0
2025-09-02 16:00:00+00:00,5.59,5.2,246.0,240.0,12.57,11.29,259.0,254.0,10.1,8.4,20.9,19.5,947.0,948.2,47.0,48.0
2025-09-02 17:00:00+00:00,6.36,6.05,246.0,239.0,12.07,12.52,255.0,253.0,11.5,9.8,20.1,18.6,947.6,948.5,51.0,48.0
2025-09-02 18:00:00+00:00,6.04,7.52,243.0,247.0,11.88,13.08,255.0,253.0,11.3,13.4,18.5,18.7,948.1,949.2,57.0,48.0
2025-09-02 19:00:00+00:00,5.44,6.81,238.0,240.0,11.22,12.52,252.0,253.0,10.8,12.5,17.8,17.9,948.3,949.3,56.0,47.0
2025-09-02 20:00:00+00:00,4.98,6.32,232.0,235.0,10.94,12.09,250.0,250.0,9.8,11.2,17.0,17.2,948.2,949.3,56.0,46.0
