time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-09-02 10:00:00+00:00,7.47,7.91,278.0,267.0,9.93,10.61,279.0,268.0,27.3,27.8,944.5,945.1,22.0,19.0
2025-09-02 11:00:00+00:00,6.75,8.01,297.0,272.0,9.18,11.02,299.0,274.0,26.6,27.4,944.8,945.3,25.0,21.0
2025-09-02 12:00:00+00:00,6.53,7.64,310.0,276.0,9.0,10.79,311.0,277.0,25.7,26.6,945.2,945.7,29.0,25.0
2025-09-02 13:00:00+00:00,5.46,6.23,305.0,276.0,7.91,9.12,302.0,279.0,24.3,25.0,945.8,946.4,33.0,31.0
2025-09-02 14:00:00+00:00,4.39,4.1,282.0,271.0,7.26,6.61,277.0,280.0,22.7,23.0,946.6,947.1,38.0,38.0
2025-09-02 15:00:00+00:00,4.39,2.83,258.0,262.0,8.0,5.06,257.0,279.0,21.2,21.4,947.2,947.6,42.0,44.0
2025-09-02 16:00:00+00:00,5.09,2.77,250.0,257.0,9.08,5.2,251.0,272.0,20.2,20.4,947.4,947.7,46.0,49.0
2025-09-02 17:00:00+00:00,6.07,3.4,250.0,256.0,10.15,6.44,251.0,264.0,19.5,19.7,947.4,947.4,50.0,53.0
2025-09-02 18:00:00+00:00,6.61,4.05,250.0,254.0,10.82,7.55,251.0,259.0,18.7,19.1,947.4,947.3,53.0,55.0
2025-09-02 19:00:00+00:00,6.56,4.65,249.0,251.0,10.79,8.42,249.0,254.0,17.9,18.6,947.4,947.3,54.0,55.0
2025-09-02 20:00:00+00:00,6.18,5.24,247.0,246.0,10.23,9.27,248.0,250.0,17.2,18.2,947.5,947.3,53.0,54.0
2025-09-02 21:00:00+00:00,5.87,5.73,247.0,245.0,9.92,9.82,248.0,248.0,16.5,17.6,947.6,947.6,53.0,53.0
2025-09-02 22:00:00+00:00,5.96,5.82,247.0,246.0,9.97,10.01,249.0,248.0,16.0,16.6,947.8,948.1,53.0,53.0
2025-09-02 23:00:00+00:00,6.24,5.78,248.0,247.0,10.28,9.9,251.0,250.0,15.6,15.4,948.1,948.7,53.0,52.0
2025-09-03 00:00:00+00:00,6.48,5.79,250.0,249.0,10.5,9.77,252.0,252.0,15.5,14.8,948.4,949.3,52.0,50.0
2025-09-03 01:00:00+00:00,6.83,5.98,252.0,252.0,10.54,9.56,253.0,254.0,16.0,15.4,949.0,949.8,49.0,46.0
2025-09-03 02:00:00+00:00,7.28,6.18,254.0,256.0,10.67,9.17,255.0,256.0,16.9,16.7,949.7,950.4,45.0,40.0
2025-09-03 03:00:00+00:00,7.71,6.41,257.0,259.0,10.82,8.98,256.0,258.0,17.9,18.1,950.4,950.8,41.0,34.0
2025-09-03 04:00:00+00:00,8.26,6.68,259.0,261.0,11.22,9.03,259.0,260.0,19.2,19.8,951.0,951.0,35.0,27.0
2025-09-03 05:00:00+00:00,8.81,6.86,261.0,262.0,11.84,9.09,261.0,262.0,20.6,21.6,951.4,951.2,29.0,19.0
2025-09-03 06:00:00+00:00,9.08,7.06,262.0,263.0,12.19,9.28,263.0,263.0,21.8,23.0,951.6,951.2,24.0,14.0
2025-09-03 07:00:00+00:00,9.07,7.17,263.0,262.0,12.07,9.39,264.0,262.0,22.7,24.0,951.7,950.9,21.0,13.0
2025-09-03 08:00:00+00:00,8.77,7.38,263.0,261.0,11.65,9.62,265.0,261.0,23.3,24.6,951.5,950.6,20.0,14.0
2025-09-03 09:00:00+00:00,8.46,7.5,263.0,261.0,11.34,9.93,265.0,261.0,23.6,24.8,951.6,950.4,19.0,15.0
2025-09-03 10:00:00+00:00,8.35,7.89,264.0,261.0,11.24,10.62,265.0,261.0,23.5,24.7,951.9,950.6,19.0,15.0
2025-09-03 11:00:00+00:00,8.24,8.29,264.0,262.0,11.24,11.4,265.0,262.0,23.2,24.3,952.4,951.0,19.0,16.0
2025-09-03 12:00:00+00:00,7.74,8.09,264.0,261.0,10.84,11.49,265.0,263.0,22.5,23.4,952.8,951.5,20.0,18.0
2025-09-03 13:00:00+00:00,6.58,6.81,261.0,260.0,9.85,10.27,264.0,263.0,21.2,22.0,953.3,952.0,23.0,23.0
2025-09-03 14:00:00+00:00,5.14,4.92,257.0,257.0,8.5,8.45,261.0,264.0,19.6,20.3,953.8,952.5,28.0,29.0
2025-09-03 15:00:00+00:00,3.96,3.38,249.0,251.0,7.47,6.76,258.0,262.0,18.2,18.7,954.1,953.0,31.0,33.0
2025-09-03 16:00:00+00:00,3.49,2.64,243.0,241.0,7.12,5.92,250.0,254.0,17.3,17.4,954.0,953.3,32.0,34.0
2025-09-03 17:00:00+00:00,3.33,2.27,237.0,229.0,7.2,5.55,243.0,242.0,16.5,16.2,953.9,953.5,32.0,34.0
2025-09-03 18:00:00+00:00,2.94,1.86,235.0,216.0,6.64,4.92,239.0,232.0,15.8,15.2,953.6,953.6,33.0,35.0
2025-09-03 19:00:00+00:00,2.08,1.34,235.0,207.0,5.06,3.48,245.0,231.0,14.8,14.4,953.4,953.3,38.0,38.0
2025-09-03 20:00:00+00:00,0.85,0.71,249.0,188.0,3.1,1.53,270.0,238.0,13.9,13.8,953.2,953.0,45.0,41.0
2025-09-03 21:00:00+00:00,0.45,0.5,27.0,127.0,2.0,0.32,323.0,18.0,13.2,13.2,953.0,952.8,49.0,45.0
2025-09-03 22:00:00+00:00,1.64,0.91,52.0,96.0,2.78,1.68,38.0,73.0,12.9,12.4,952.7,952.9,49.0,51.0
2025-09-03 23:00:00+00:00,2.95,1.4,62.0,86.0,5.73,3.13,65.0,83.0,12.8,11.7,952.4,953.2,47.0,57.0
2025-09-04 00:00:00+00:00,4.16,2.24,63.0,80.0,8.25,4.64,71.0,83.0,13.2,11.8,952.3,953.5,44.0,59.0
2025-09-04 01:00:00+00:00,5.19,3.51,62.0,70.0,9.4,6.11,69.0,75.0,14.3,13.0,952.6,954.0,40.0,53.0
2025-09-04 02:00:00+00:00,6.18,5.15,61.0,66.0,9.81,7.63,67.0,68.0,15.8,15.0,953.1,954.5,35.0,42.0
2025-09-04 03:00:00+00:00,6.89,6.53,62.0,65.0,10.11,9.09,65.0,66.0,17.5,17.1,953.4,954.8,31.0,33.0
2025-09-04 04:00:00+00:00,7.52,7.58,67.0,67.0,10.51,10.32,69.0,68.0,19.4,19.1,953.4,954.5,28.0,28.0
2025-09-04 05:00:00+00:00,7.87,8.48,72.0,71.0,10.85,11.45,73.0,72.0,21.5,21.2,953.2,953.9,25.0,26.0
2025-09-04 06:00:00+00:00,7.93,8.86,76.0,74.0,10.67,11.91,77.0,75.0,23.4,23.1,952.9,953.4,22.0,23.0
2025-09-04 07:00:00+00:00,7.16,8.37,78.0,75.0,9.49,11.11,78.0,76.0,25.0,24.8,952.3,952.8,20.0,20.0
2025-09-04 08:00:00+00:00,5.9,7.4,79.0,77.0,7.73,9.73,80.0,78.0,26.5,26.3,951.5,952.0,18.0,17.0
2025-09-04 09:00:00+00:00,4.75,6.43,82.0,78.0,6.17,8.45,82.0,79.0,27.4,27.2,950.9,951.5,16.0,15.0
2025-09-04 10:00:00+00:00,4.01,5.81,86.0,79.0,5.11,7.73,87.0,80.0,27.9,27.6,950.4,951.0,14.0,14.0
2025-09-04 11:00:00+00:00,3.4,5.3,92.0,79.0,4.4,7.22,93.0,80.0,27.9,27.5,950.0,950.6,13.0,14.0
2025-09-04 12:00:00+00:00,2.91,4.9,94.0,78.0,4.12,7.0,96.0,80.0,27.2,26.9,949.7,950.3,13.0,14.0
2025-09-04 13:00:00+00:00,2.5,4.69,90.0,79.0,4.4,7.38,87.0,81.0,25.3,25.6,949.5,950.0,15.0,15.0
2025-09-04 14:00:00+00:00,2.33,4.49,80.0,78.0,5.22,8.17,78.0,82.0,22.6,23.9,949.3,949.9,19.0,16.0
2025-09-04 15:00:00+00:00,2.44,4.41,71.0,77.0,6.14,8.7,71.0,81.0,20.6,22.3,949.1,949.6,22.0,18.0
2025-09-04 16:00:00+00:00,2.86,4.21,65.0,72.0,7.0,8.63,68.0,77.0,20.0,21.3,949.0,949.2,22.0,20.0
2025-09-04 17:00:00+00:00,3.62,4.2,62.0,65.0,7.75,8.45,66.0,69.0,20.0,20.5,948.8,948.7,21.0,21.0
2025-09-04 18:00:00+00:00,4.12,4.17,61.0,60.0,8.37,8.45,65.0,64.0,19.9,19.8,948.6,948.3,21.0,23.0
2025-09-04 19:00:00+00:00,4.25,4.36,60.0,58.0,8.59,8.68,65.0,63.0,19.3,19.3,948.3,948.0,22.0,24.0
2025-09-04 20:00:00+00:00,4.34,4.53,61.0,59.0,8.59,8.9,65.0,63.0,18.6,18.9,947.9,947.7,23.0,25.0
2025-09-04 21:00:00+00:00,4.29,4.7,62.0,61.0,8.59,9.08,65.0,63.0,17.9,18.4,947.6,947.4,25.0,26.0
2025-09-04 22:00:00+00:00,4.34,4.7,64.0,63.0,8.73,9.17,66.0,65.0,17.3,17.6,947.2,947.1,28.0,28.0
2025-09-04 23:00:00+00:00,4.48,4.61,66.0,66.0,9.01,9.14,67.0,67.0,16.7,16.7,946.9,946.8,30.0,30.0
2025-09-05 00:00:00+00:00,4.66,4.66,67.0,67.0,9.06,9.15,68.0,68.0,16.7,16.5,946.7,946.7,32.0,31.0
2025-09-05 01:00:00+00:00,4.79,4.92,67.0,66.0,8.88,9.19,67.0,68.0,17.6,17.2,946.9,946.9,32.0,31.0
2025-09-05 02:00:00+00:00,5.01,5.28,64.0,65.0,8.51,9.14,66.0,67.0,19.0,18.5,947.4,947.3,30.0,31.0
2025-09-05 03:00:00+00:00,5.23,5.64,64.0,65.0,8.33,9.05,66.0,67.0,20.7,20.2,947.6,947.5,27.0,29.0
2025-09-05 04:00:00+00:00,5.91,6.0,66.0,66.0,8.65,8.97,68.0,68.0,22.6,22.3,947.6,947.6,23.0,26.0
2025-09-05 05:00:00+00:00,6.65,6.39,69.0,70.0,9.18,8.83,70.0,70.0,24.6,24.8,947.3,947.5,18.0,21.0
2025-09-05 06:00:00+00:00,6.74,6.17,72.0,73.0,8.92,8.07,72.0,73.0,26.6,26.9,947.0,947.4,14.0,17.0
2025-09-05 07:00:00+00:00,5.73,5.06,78.0,81.0,7.45,6.51,78.0,79.0,28.5,28.7,946.7,947.1,11.0,14.0
2025-09-05 08:00:00+00:00,4.1,3.51,91.0,95.0,5.3,4.51,91.0,94.0,30.2,30.2,946.3,946.6,10.0,12.0
2025-09-05 09:00:00+00:00,2.44,2.06,109.0,119.0,3.07,2.46,109.0,117.0,31.2,31.0,946.0,946.3,9.0,11.0
2025-09-05 10:00:00+00:00,0.54,0.64,202.0,219.0,0.78,0.89,220.0,243.0,31.1,31.0,945.8,946.1,10.0,11.0
2025-09-05 11:00:00+00:00,3.11,2.96,276.0,282.0,4.53,4.32,276.0,283.0,30.2,30.3,945.5,946.0,12.0,12.0
2025-09-05 12:00:00+00:00,4.95,4.63,278.0,284.0,7.26,6.77,277.0,283.0,29.0,29.2,945.5,946.0,14.0,14.0
2025-09-05 13:00:00+00:00,4.8,4.41,270.0,274.0,7.81,7.2,268.0,272.0,27.5,27.4,945.6,946.2,16.0,17.0
2025-09-05 14:00:00+00:00,3.76,3.54,253.0,254.0,7.43,7.09,253.0,254.0,25.6,25.3,945.8,946.4,17.0,20.0
2025-09-05 15:00:00+00:00,3.16,3.08,235.0,234.0,7.25,7.11,242.0,242.0,23.9,23.4,946.0,946.6,19.0,23.0
2025-09-05 16:00:00+00:00,2.66,2.64,236.0,233.0,6.62,6.62,243.0,243.0,22.4,22.0,946.1,946.5,21.0,24.0
2025-09-05 17:00:00+00:00,2.15,2.06,248.0,247.0,5.72,5.63,251.0,250.0,21.1,20.9,946.2,946.3,24.0,25.0
2025-09-05 18:00:00+00:00,1.73,1.63,260.0,259.0,4.9,4.81,258.0,258.0,20.0,20.0,946.2,946.1,27.0,26.0
2025-09-05 19:00:00+00:00,1.32,1.22,261.0,261.0,4.23,4.13,263.0,263.0,19.2,19.3,946.1,946.0,30.0,29.0
2025-09-05 20:00:00+00:00,0.95,0.85,252.0,249.0,3.6,3.41,268.0,267.0,18.5,18.8,945.9,946.0,34.0,32.0
2025-09-05 21:00:00+00:00,0.81,0.64,240.0,231.0,3.3,2.8,270.0,268.0,17.8,18.3,945.8,946.0,38.0,35.0
2025-09-05 22:00:00+00:00,1.08,0.57,248.0,225.0,3.81,2.51,267.0,265.0,16.9,17.5,945.9,946.0,42.0,39.0
2025-09-05 23:00:00+00:00,1.65,0.42,256.0,225.0,4.65,2.35,261.0,258.0,16.0,16.8,946.2,946.1,47.0,42.0
2025-09-06 00:00:00+00:00,1.82,0.28,261.0,225.0,4.88,1.99,259.0,252.0,15.8,16.7,946.6,946.3,49.0,44.0
2025-09-06 01:00:00+00:00,1.2,0.14,275.0,45.0,3.63,1.04,262.0,253.0,16.9,17.7,947.3,947.0,48.0,44.0
2025-09-06 02:00:00+00:00,0.73,0.57,344.0,45.0,1.7,0.2,273.0,360.0,18.7,19.4,948.2,948.0,45.0,42.0
2025-09-06 03:00:00+00:00,1.08,0.85,22.0,45.0,0.67,0.86,333.0,54.0,21.0,21.5,948.8,948.7,40.0,39.0
2025-09-06 04:00:00+00:00,1.08,1.0,34.0,53.0,0.73,1.17,16.0,59.0,23.7,24.0,949.2,949.1,34.0,34.0
2025-09-06 05:00:00+00:00,0.81,1.0,30.0,53.0,0.67,1.08,27.0,56.0,26.8,26.8,949.3,949.2,26.0,27.0
2025-09-06 06:00:00+00:00,0.45,0.45,333.0,27.0,0.64,0.51,321.0,11.0,29.4,29.2,949.3,949.1,20.0,21.0
2025-09-06 07:00:00+00:00,1.81,1.5,276.0,274.0,2.32,2.01,277.0,276.0,31.3,30.9,949.0,948.8,16.0,17.0
2025-09-06 08:00:00+00:00,3.8,3.81,270.0,267.0,4.8,4.91,270.0,266.0,32.6,32.1,948.5,948.4,13.0,14.0
2025-09-06 09:00:00+00:00,5.3,5.52,268.0,265.0,6.81,7.13,267.0,264.0,33.3,32.8,948.2,948.1,11.0,12.0
2025-09-06 10:00:00+00:00,5.81,6.03,266.0,264.0,7.83,8.06,265.0,263.0,33.3,32.8,948.0,947.9,11.0,11.0
2025-09-06 11:00:00+00:00,5.82,5.94,265.0,263.0,8.17,8.29,262.0,262.0,32.6,32.3,947.8,947.8,12.0,12.0
2025-09-06 12:00:00+00:00,5.35,5.35,262.0,262.0,8.02,8.01,260.0,261.0,31.4,31.3,947.8,947.8,14.0,13.0
2025-09-06 13:00:00+00:00,4.1,4.18,257.0,259.0,6.99,7.22,257.0,260.0,29.4,29.4,947.9,947.9,16.0,15.0
2025-09-06 14:00:00+00:00,2.37,2.69,242.0,248.0,5.38,6.02,252.0,259.0,26.8,26.9,947.9,948.0,19.0,18.0
2025-09-06 15:00:00+00:00,1.3,1.56,212.0,230.0,3.76,4.61,245.0,257.0,24.8,24.9,948.0,948.0,21.0,21.0
2025-09-06 16:00:00+00:00,0.91,1.03,186.0,209.0,2.2,2.89,240.0,256.0,23.8,23.8,947.9,947.9,23.0,22.0
2025-09-06 17:00:00+00:00,0.61,0.6,171.0,180.0,0.57,0.95,225.0,252.0,23.4,23.1,947.7,947.7,24.0,23.0
2025-09-06 18:00:00+00:00,0.36,0.58,146.0,149.0,0.85,0.6,69.0,90.0,22.9,22.3,947.5,947.5,25.0,24.0
2025-09-06 19:00:00+00:00,0.3,0.67,90.0,153.0,1.64,1.1,52.0,95.0,22.4,21.3,947.2,947.2,26.0,26.0
2025-09-06 20:00:00+00:00,0.5,0.82,53.0,166.0,2.2,1.26,39.0,108.0,21.9,20.3,946.9,946.8,27.0,28.0
2025-09-06 21:00:00+00:00,0.78,0.86,50.0,144.0,2.77,1.84,41.0,103.0,21.3,19.6,946.6,946.6,28.0,29.0
2025-09-06 22:00:00+00:00,1.08,1.51,68.0,98.0,3.28,3.81,59.0,85.0,20.3,19.2,946.7,946.6,30.0,29.0
2025-09-06 23:00:00+00:00,1.5,2.94,86.0,80.0,4.03,6.53,76.0,79.0,19.2,19.1,946.9,946.7,33.0,29.0
2025-09-07 00:00:00+00:00,2.1,4.15,87.0,75.0,4.95,8.56,82.0,76.0,18.8,19.5,947.3,946.9,34.0,29.0
2025-09-07 01:00:00+00:00,2.79,4.96,75.0,71.0,5.53,9.3,77.0,73.0,19.7,20.3,947.9,947.2,33.0,29.0
2025-09-07 02:00:00+00:00,3.72,5.61,66.0,68.0,6.11,9.42,69.0,71.0,21.4,21.5,948.5,947.5,30.0,28.0
2025-09-07 03:00:00+00:00,4.43,5.96,62.0,67.0,6.53,9.08,65.0,69.0,23.3,23.1,948.9,947.7,27.0,27.0
2025-09-07 04:00:00+00:00,4.92,5.92,63.0,68.0,6.84,8.54,65.0,69.0,25.3,25.3,948.9,947.8,24.0,24.0
2025-09-07 05:00:00+00:00,5.15,5.6,66.0,71.0,6.85,7.59,67.0,72.0,27.6,27.9,948.5,947.9,21.0,20.0
2025-09-07 06:00:00+00:00,5.03,4.88,69.0,75.0,6.52,6.24,69.0,74.0,29.7,30.2,947.9,947.6,18.0,17.0
2025-09-07 07:00:00+00:00,4.46,3.42,74.0,83.0,5.6,4.14,74.0,82.0,31.5,32.1,947.2,947.2,15.0,14.0
2025-09-07 08:00:00+00:00,3.52,1.75,83.0,114.0,4.42,1.99,85.0,108.0,33.0,33.7,946.4,946.5,13.0,12.0
2025-09-07 09:00:00+00:00,2.3,1.51,92.0,172.0,2.71,1.7,94.0,180.0,33.9,34.7,945.7,946.0,12.0,11.0
2025-09-07 10:00:00+00:00,0.32,1.9,72.0,198.0,0.14,2.6,315.0,203.0,34.0,34.9,945.3,945.5,12.0,10.0
2025-09-07 11:00:00+00:00,2.28,2.15,285.0,208.0,3.61,3.26,284.0,207.0,33.5,34.4,945.0,945.1,13.0,10.0
2025-09-07 12:00:00+00:00,3.85,2.44,279.0,215.0,5.98,4.02,280.0,215.0,32.5,33.3,944.9,944.8,15.0,12.0
2025-09-07 13:00:00+00:00,3.91,2.98,266.0,220.0,6.51,5.23,266.0,227.0,30.8,31.1,945.0,944.6,18.0,17.0
2025-09-07 14:00:00+00:00,3.54,3.54,241.0,223.0,6.59,6.55,248.0,236.0,28.5,28.3,945.3,944.6,23.0,23.0
2025-09-07 15:00:00+00:00,3.33,3.68,221.0,225.0,6.55,7.16,236.0,242.0,26.6,25.9,945.3,944.5,26.0,28.0
2025-09-07 16:00:00+00:00,2.58,2.97,216.0,225.0,5.46,6.22,235.0,246.0,25.2,24.5,944.9,944.4,27.0,29.0
2025-09-07 17:00:00+00:00,1.44,1.91,214.0,227.0,3.62,4.46,246.0,254.0,24.0,23.5,944.4,944.3,27.0,29.0
2025-09-07 18:00:00+00:00,0.41,1.14,194.0,232.0,1.91,3.51,264.0,265.0,23.0,22.6,943.9,944.2,28.0,29.0
2025-09-07 19:00:00+00:00,0.61,1.3,99.0,238.0,0.61,4.0,351.0,267.0,22.2,21.7,943.3,944.0,30.0,32.0
2025-09-07 20:00:00+00:00,1.2,1.92,85.0,242.0,2.2,5.04,60.0,263.0,21.4,21.0,942.8,943.8,33.0,35.0
2025-09-07 21:00:00+00:00,1.4,2.33,86.0,245.0,3.4,5.95,66.0,262.0,20.8,20.3,942.5,943.6,36.0,38.0
2025-09-07 22:00:00+00:00,1.1,2.31,90.0,252.0,3.36,6.33,67.0,265.0,19.9,19.7,942.6,943.7,38.0,39.0
2025-09-07 23:00:00+00:00,0.41,2.31,104.0,265.0,2.53,6.51,72.0,267.0,19.1,19.2,942.9,943.9,40.0,39.0
2025-09-08 00:00:00+00:00,0.28,2.41,225.0,275.0,1.68,6.4,73.0,270.0,19.1,19.3,943.4,944.2,40.0,39.0
2025-09-08 01:00:00+00:00,0.3,2.73,270.0,278.0,1.08,5.9,68.0,272.0,20.5,20.3,944.0,944.7,37.0,38.0
2025-09-08 02:00:00+00:00,0.42,3.13,315.0,277.0,0.57,5.11,45.0,273.0,22.8,21.9,944.8,945.4,32.0,36.0
2025-09-08 03:00:00+00:00,0.78,3.32,310.0,277.0,0.64,4.41,309.0,274.0,24.9,23.8,945.3,945.9,28.0,33.0
2025-09-08 04:00:00+00:00,1.65,3.01,284.0,274.0,1.91,3.8,276.0,270.0,26.9,25.9,945.4,946.0,24.0,29.0
2025-09-08 05:00:00+00:00,2.9,2.61,272.0,266.0,3.7,3.22,270.0,263.0,28.7,28.3,945.2,945.8,21.0,25.0
2025-09-08 06:00:00+00:00,4.1,2.42,269.0,263.0,5.2,3.04,268.0,261.0,30.2,30.2,945.0,945.5,19.0,21.0
2025-09-08 07:00:00+00:00,5.0,2.6,268.0,272.0,6.41,3.3,267.0,270.0,31.0,31.4,944.7,945.2,18.0,19.0
2025-09-08 08:00:00+00:00,5.71,3.28,267.0,282.0,7.41,3.96,267.0,280.0,31.5,32.3,944.3,944.7,18.0,17.0
2025-09-08 09:00:00+00:00,6.31,3.93,266.0,285.0,8.32,4.92,266.0,283.0,31.5,32.6,944.0,944.4,18.0,16.0
2025-09-08 10:00:00+00:00,6.83,4.87,265.0,279.0,9.33,6.44,265.0,276.0,31.0,32.2,943.9,944.5,18.0,16.0
2025-09-08 11:00:00+00:00,7.14,5.81,264.0,273.0,10.36,8.3,264.0,271.0,30.1,31.4,943.8,944.6,18.0,17.0
2025-09-08 12:00:00+00:00,7.02,6.5,259.0,270.0,10.55,9.5,260.0,269.0,29.0,30.4,944.0,945.0,20.0,19.0
2025-09-08 13:00:00+00:00,6.24,6.3,248.0,271.0,9.75,9.42,249.0,274.0,27.7,29.4,944.9,945.6,24.0,21.0
2025-09-08 14:00:00+00:00,5.61,5.71,230.0,273.0,9.03,8.79,231.0,282.0,26.2,28.3,946.2,946.4,30.0,25.0
2025-09-08 15:00:00+00:00,5.35,5.21,213.0,273.0,8.91,8.42,215.0,286.0,24.6,27.1,947.2,947.1,37.0,28.0
2025-09-08 16:00:00+00:00,5.11,5.2,203.0,268.0,8.72,8.58,207.0,278.0,22.9,25.6,947.6,947.6,47.0,32.0
2025-09-08 17:00:00+00:00,4.71,5.49,197.0,260.0,8.23,9.32,201.0,266.0,21.1,24.1,947.7,947.9,57.0,36.0
