time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-02-01 00:00:00+00:00,2.47,2.68,201.0,207.0,5.85,5.22,250.0,253.0,5.8,5.4,-5.6,-4.7,967.6,967.7,87.0,90.0
2025-02-01 01:00:00+00:00,2.4,2.64,197.0,205.0,5.31,5.38,250.0,252.0,4.8,5.6,-5.8,-5.1,967.9,968.0,84.0,85.0
2025-02-01 02:00:00+00:00,2.32,2.5,187.0,196.0,4.7,5.26,246.0,249.0,3.8,5.1,-6.0,-5.5,968.5,968.5,81.0,82.0
2025-02-01 03:00:00+00:00,2.0,2.12,180.0,188.0,3.54,4.35,241.0,247.0,3.0,4.6,-5.3,-4.9,969.1,969.1,79.0,79.0
2025-02-01 04:00:00+00:00,1.22,1.48,189.0,208.0,2.15,3.1,248.0,255.0,2.1,3.3,-3.7,-3.5,969.4,969.7,74.0,76.0
2025-02-01 05:00:00+00:00,0.1,1.17,180.0,250.0,1.14,2.31,285.0,265.0,1.2,2.5,-2.6,-2.5,969.4,969.6,72.0,74.0
2025-02-01 06:00:00+00:00,1.03,0.63,61.0,342.0,0.67,0.94,27.0,302.0,0.6,1.0,-2.1,-2.3,969.4,969.6,70.0,73.0
2025-02-01 07:00:00+00:00,1.7,1.1,45.0,5.0,1.2,0.72,48.0,326.0,1.1,0.8,-1.3,-1.9,968.9,968.9,73.0,73.0
2025-02-01 08:00:00+00:00,2.27,1.25,49.0,29.0,1.92,0.6,62.0,360.0,1.7,0.5,-0.9,-1.6,968.3,968.6,74.0,74.0
2025-02-01 09:00:00+00:00,3.06,1.5,52.0,53.0,2.79,0.81,69.0,60.0,2.7,0.6,-0.7,-1.1,968.1,968.5,75.0,75.0
2025-02-01 10:00:00+00:00,3.78,2.14,53.0,53.0,4.08,1.71,73.0,69.0,4.0,1.6,-0.7,-1.0,968.3,968.7,77.0,75.0
2025-02-01 11:00:00+00:00,4.39,2.97,60.0,57.0,6.02,3.2,69.0,70.0,6.2,2.8,-1.8,-2.1,968.1,968.5,80.0,82.0
2025-02-01 12:00:00+00:00,4.15,3.22,75.0,83.0,10.7,5.95,66.0,70.0,11.1,5.1,-3.9,-4.0,967.3,968.5,80.0,84.0
2025-02-01 13:00:00+00:00,3.81,3.04,95.0,81.0,11.76,10.12,72.0,70.0,12.4,11.1,-5.0,-4.3,967.3,968.8,79.0,80.0
2025-02-01 14:00:00+00:00,3.82,3.7,96.0,92.0,12.36,11.67,71.0,70.0,12.7,12.5,-5.3,-4.2,967.3,968.9,80.0,78.0
2025-02-01 15:00:00+00:00,4.11,4.0,94.0,87.0,12.68,12.31,71.0,69.0,13.1,12.4,-5.5,-4.3,967.5,968.9,84.0,81.0
2025-02-01 16:00:00+00:00,4.02,4.53,96.0,84.0,12.34,12.98,70.0,69.0,12.7,13.0,-5.6,-4.4,967.4,968.9,84.0,83.0
2025-02-01 17:00:00+00:00,3.92,4.41,96.0,86.0,11.98,12.92,68.0,68.0,12.2,13.1,-6.0,-4.9,966.9,968.5,84.0,84.0
2025-02-01 18:00:00+00:00,3.6,4.65,92.0,81.0,11.37,12.82,66.0,67.0,11.6,12.6,-5.4,-4.4,967.4,968.1,85.0,84.0
2025-02-01 19:00:00+00:00,3.3,4.0,92.0,87.0,10.92,11.85,65.0,68.0,11.3,11.8,-5.5,-4.6,967.2,967.8,85.0,83.0
2025-02-01 20:00:00+00:00,2.9,3.73,92.0,82.0,9.85,11.23,61.0,64.0,10.6,11.4,-5.7,-4.9,966.8,967.4,85.0,83.0
2025-02-01 21:00:00+00:00,2.81,3.21,86.0,85.0,9.07,9.9,58.0,60.0,10.3,10.8,-6.0,-5.7,966.9,967.4,85.0,84.0
2025-02-01 22:00:00+00:00,2.5,2.81,88.0,94.0,8.1,9.13,57.0,61.0,9.6,10.4,-6.6,-6.5,966.7,966.9,85.0,84.0
2025-02-01 23:00:00+00:00,2.25,2.61,111.0,94.0,7.7,8.71,60.0,56.0,8.5,9.6,-7.4,-7.0,966.5,966.6,84.0,84.0
2025-02-02 00:00:00+00:00,2.45,2.18,102.0,106.0,8.11,7.7,60.0,60.0,9.2,8.4,-8.0,-7.8,966.3,966.5,84.0,84.0
2025-02-02 01:00:00+00:00,2.38,2.06,112.0,113.0,7.78,7.57,62.0,61.0,8.4,7.7,-8.9,-8.3,966.4,966.6,83.0,83.0
2025-02-02 02:00:00+00:00,2.19,2.28,114.0,119.0,7.57,7.33,61.0,64.0,8.0,7.1,-9.3,-8.4,966.7,966.8,81.0,80.0
2025-02-02 03:00:00+00:00,2.42,2.25,120.0,111.0,7.34,7.16,66.0,63.0,8.0,7.5,-8.1,-7.2,967.1,967.4,78.0,78.0
2025-02-02 04:00:00+00:00,2.53,2.65,72.0,79.0,7.16,6.98,65.0,65.0,8.4,8.1,-5.0,-4.7,967.6,967.7,76.0,74.0
2025-02-02 05:00:00+00:00,4.2,4.39,65.0,60.0,7.95,7.92,69.0,65.0,8.8,8.8,-2.9,-2.9,967.7,967.7,70.0,70.0
2025-02-02 06:00:00+00:00,5.69,5.8,56.0,54.0,9.67,9.22,66.0,66.0,9.8,9.5,-1.7,-1.4,967.9,967.8,66.0,65.0
2025-02-02 07:00:00+00:00,6.08,6.06,54.0,52.0,9.67,9.17,66.0,65.0,9.4,9.3,-1.1,-0.8,967.2,967.2,64.0,63.0
2025-02-02 08:00:00+00:00,5.84,5.84,52.0,52.0,9.49,9.13,66.0,65.0,9.1,9.0,-0.8,-0.5,966.8,966.7,64.0,63.0
2025-02-02 09:00:00+00:00,5.48,5.61,52.0,50.0,9.22,8.99,66.0,64.0,8.6,8.7,-0.7,-0.4,966.6,966.6,64.0,63.0
2025-02-02 10:00:00+00:00,5.32,5.46,49.0,49.0,8.95,9.04,62.0,62.0,8.7,9.0,-1.3,-1.0,966.8,966.5,67.0,67.0
2025-02-02 11:00:00+00:00,4.5,4.98,53.0,52.0,8.83,9.11,59.0,59.0,9.1,9.6,-2.9,-2.4,966.8,966.6,69.0,70.0
2025-02-02 12:00:00+00:00,1.94,2.94,78.0,80.0,7.93,7.25,56.0,62.0,7.5,6.4,-5.9,-5.2,966.6,967.8,73.0,79.0
