time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-01-01 00:00:00+00:00,3.21,3.26,85.0,79.0,8.81,8.64,65.0,70.0,8.9,9.1,-3.0,-3.7,960.8,962.6,74.0,76.0
2025-01-01 01:00:00+00:00,3.22,3.37,83.0,78.0,9.21,8.84,64.0,68.0,9.5,9.4,-3.1,-3.6,960.8,962.5,73.0,75.0
2025-01-01 02:00:00+00:00,3.62,3.38,84.0,71.0,9.89,9.21,66.0,64.0,10.3,10.2,-3.1,-3.7,960.6,962.5,72.0,75.0
2025-01-01 03:00:00+00:00,3.79,3.7,72.0,71.0,10.06,9.53,63.0,66.0,10.8,11.3,-3.0,-3.5,960.8,962.5,72.0,75.0
2025-01-01 04:00:00+00:00,4.53,4.48,68.0,61.0,10.12,9.39,67.0,65.0,12.0,11.6,-1.6,-1.9,960.8,962.7,69.0,72.0
2025-01-01 05:00:00+00:00,5.59,5.78,61.0,60.0,10.53,10.05,67.0,68.0,12.1,11.7,0.0,-0.1,961.1,962.9,65.0,67.0
2025-01-01 06:00:00+00:00,6.41,5.36,56.0,53.0,10.51,9.39,65.0,63.0,11.7,10.7,0.9,1.2,960.4,961.5,62.0,62.0
2025-01-01 07:00:00+00:00,6.91,5.88,59.0,55.0,10.89,9.88,67.0,63.0,11.4,10.7,1.5,1.7,959.8,960.9,60.0,61.0
2025-01-01 08:00:00+00:00,6.4,5.69,61.0,56.0,10.58,9.44,68.0,64.0,10.9,10.3,2.2,1.9,959.3,960.3,59.0,60.0
2025-01-01 09:00:00+00:00,5.6,5.13,55.0,57.0,9.79,8.86,64.0,66.0,10.1,9.5,2.1,1.7,959.1,960.0,59.0,60.0
