time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2026-02-01 00:00:00+00:00,0.41,1.39,76.0,120.0,0.59,4.5,360.0,74.0,0.9,2.0,-3.1,-4.6,954.4,954.3,87.0,81.0
2026-02-01 01:00:00+00:00,0.3,1.17,270.0,121.0,0.84,4.29,339.0,79.0,0.5,2.0,-3.0,-4.1,954.9,954.6,88.0,78.0
2026-02-01 02:00:00+00:00,0.95,0.92,162.0,103.0,0.53,3.92,112.0,77.0,1.4,1.8,-3.3,-3.6,955.1,954.9,88.0,76.0
2026-02-01 03:00:00+00:00,1.55,0.81,105.0,97.0,2.84,3.61,90.0,77.0,2.5,1.4,-3.6,-3.3,955.4,955.4,91.0,76.0
2026-02-01 04:00:00+00:00,1.65,0.14,76.0,45.0,3.9,2.71,72.0,77.0,2.6,1.2,-1.9,-2.1,955.7,956.0,86.0,76.0
2026-02-01 05:00:00+00:00,3.09,0.42,61.0,315.0,5.08,1.79,71.0,81.0,4.9,1.1,0.9,0.4,956.0,956.5,67.0,62.0
2026-02-01 06:00:00+00:00,3.62,5.69,62.0,66.0,4.43,6.59,72.0,67.0,5.9,9.1,2.2,3.2,956.6,955.2,59.0,50.0
2026-02-01 07:00:00+00:00,4.39,5.95,66.0,65.0,4.75,6.75,68.0,66.0,7.3,9.6,3.5,4.8,955.8,954.5,55.0,46.0
2026-02-01 08:00:00+00:00,4.49,5.95,69.0,65.0,4.96,6.84,72.0,66.0,7.5,9.7,4.4,5.9,955.3,953.9,53.0,41.0
2026-02-01 09:00:00+00:00,4.59,5.59,70.0,63.0,5.17,6.49,71.0,65.0,7.5,9.6,5.2,6.7,955.4,953.8,48.0,40.0
2026-02-01 10:00:00+00:00,4.44,5.06,67.0,60.0,5.11,5.96,70.0,63.0,7.5,9.0,5.3,6.6,955.4,954.0,48.0,39.0
2026-02-01 11:00:00+00:00,3.76,3.71,65.0,63.0,5.3,5.53,74.0,67.0,7.2,8.0,4.4,5.6,955.5,954.1,52.0,44.0
2026-02-01 12:00:00+00:00,1.93,0.92,69.0,77.0,3.24,1.18,87.0,95.0,3.8,1.9,3.0,3.4,956.0,955.5,64.0,60.0
2026-02-01 13:00:00+00:00,1.81,1.06,96.0,139.0,3.34,1.08,85.0,85.0,3.0,1.5,0.7,1.3,956.4,956.0,76.0,72.0
2026-02-01 14:00:00+00:00,1.75,1.2,103.0,138.0,3.66,1.46,82.0,70.0,2.7,1.8,-0.5,0.1,956.5,956.1,82.0,79.0
2026-02-01 15:00:00+00:00,1.84,1.13,103.0,135.0,4.11,1.75,78.0,63.0,2.9,1.8,-1.1,-0.5,956.4,956.0,84.0,82.0
2026-02-01 16:00:00+00:00,1.77,1.2,106.0,138.0,4.25,2.11,75.0,68.0,2.8,1.9,-1.5,-0.9,956.3,956.1,83.0,82.0
2026-02-01 17:00:00+00:00,1.84,1.2,112.0,138.0,4.48,2.57,80.0,72.0,2.9,1.9,-1.8,-1.1,956.4,956.3,83.0,82.0
2026-02-01 18:00:00+00:00,1.49,1.36,138.0,144.0,2.76,2.97,84.0,82.0,2.3,2.4,-2.2,-2.5,956.4,955.5,80.0,81.0
2026-02-01 19:00:00+00:00,1.72,1.4,126.0,176.0,3.37,1.87,82.0,96.0,2.6,2.1,-2.6,-2.7,956.3,955.9,81.0,81.0
2026-02-01 20:00:00+00:00,1.84,1.33,119.0,167.0,4.06,1.59,82.0,101.0,2.8,2.1,-3.0,-3.3,956.4,956.2,81.0,83.0
2026-02-01 21:00:00+00:00,2.09,0.95,107.0,162.0,5.11,1.39,78.0,82.0,3.2,2.0,-3.2,-3.1,956.3,956.6,80.0,83.0
2026-02-01 22:00:00+00:00,2.4,1.22,92.0,145.0,6.26,1.86,73.0,90.0,3.7,1.8,-3.2,-3.2,956.1,956.5,80.0,82.0
2026-02-01 23:00:00+00:00,2.9,1.42,88.0,129.0,7.22,2.55,72.0,92.0,4.6,2.1,-3.2,-3.6,956.1,956.5,80.0,83.0
2026-02-02 00:00:00+00:00,3.35,4.49,80.0,73.0,8.74,10.91,72.0,74.0,5.2,7.2,-3.6,-3.3,956.0,955.5,84.0,81.0
2026-02-02 01:00:00+00:00,3.59,5.2,77.0,67.0,9.33,12.12,71.0,73.0,5.6,8.2,-3.8,-2.9,956.2,955.2,84.0,77.0
2026-02-02 02:00:00+00:00,3.91,5.61,77.0,59.0,9.82,12.72,71.0,66.0,6.1,8.8,-3.8,-2.5,956.2,955.1,83.0,71.0
2026-02-02 03:00:00+00:00,4.41,6.0,77.0,66.0,10.7,13.32,74.0,68.0,7.0,9.6,-2.9,-1.8,956.1,955.3,79.0,67.0
2026-02-02 04:00:00+00:00,5.32,5.89,64.0,69.0,11.04,12.49,69.0,72.0,8.6,9.6,-0.1,0.3,956.0,955.6,66.0,61.0
2026-02-02 05:00:00+00:00,7.35,6.8,68.0,64.0,11.99,10.73,71.0,69.0,11.6,10.9,2.5,3.3,956.1,955.8,53.0,51.0
2026-02-02 06:00:00+00:00,7.92,8.77,62.0,66.0,9.9,11.24,64.0,67.0,12.7,14.4,4.6,4.4,956.3,955.2,46.0,46.0
2026-02-02 07:00:00+00:00,8.45,9.0,63.0,60.0,10.34,11.53,64.0,62.0,13.5,14.9,6.2,6.2,955.5,954.2,42.0,40.0
2026-02-02 08:00:00+00:00,8.81,9.78,65.0,59.0,10.97,12.54,67.0,61.0,14.2,16.1,7.3,7.1,954.6,953.6,38.0,37.0
2026-02-02 09:00:00+00:00,8.9,9.71,64.0,61.0,11.23,12.71,66.0,63.0,14.4,16.1,7.9,7.5,954.1,953.3,37.0,37.0
2026-02-02 10:00:00+00:00,8.64,8.51,62.0,60.0,11.35,11.66,65.0,63.0,14.3,15.9,7.7,7.2,953.9,953.3,38.0,39.0
2026-02-02 11:00:00+00:00,7.7,4.67,60.0,45.0,11.53,7.47,65.0,52.0,13.7,13.7,6.5,6.1,953.5,953.9,42.0,42.0
2026-02-02 12:00:00+00:00,4.69,5.06,50.0,52.0,9.77,10.6,62.0,64.0,11.8,12.0,4.4,4.1,954.0,953.2,50.0,49.0
2026-02-02 13:00:00+00:00,1.7,2.82,90.0,67.0,6.51,8.66,69.0,68.0,6.9,7.7,2.2,2.0,954.8,953.6,62.0,60.0
2026-02-02 14:00:00+00:00,1.91,2.42,137.0,83.0,4.86,7.59,81.0,73.0,2.8,4.3,0.2,0.2,954.6,953.5,78.0,71.0
2026-02-02 15:00:00+00:00,1.84,2.3,119.0,88.0,4.77,7.25,81.0,71.0,2.8,3.7,-0.6,-0.6,954.2,953.1,82.0,77.0
2026-02-02 16:00:00+00:00,2.16,2.3,103.0,92.0,5.52,7.28,73.0,70.0,3.2,3.6,-1.1,-1.1,953.9,952.9,82.0,80.0
2026-02-02 17:00:00+00:00,2.45,2.33,102.0,100.0,6.54,7.13,71.0,72.0,3.7,3.7,-1.4,-1.3,953.7,952.8,83.0,80.0
2026-02-02 18:00:00+00:00,2.77,2.25,103.0,111.0,6.77,6.06,76.0,76.0,4.1,3.4,-1.7,-1.5,953.5,953.4,79.0,81.0
2026-02-02 19:00:00+00:00,2.71,2.28,94.0,105.0,7.72,6.82,70.0,72.0,4.1,3.5,-1.8,-1.7,953.2,953.1,78.0,81.0
2026-02-02 20:00:00+00:00,3.3,2.02,90.0,110.0,8.86,6.76,70.0,71.0,5.0,3.5,-1.9,-1.8,952.6,952.9,77.0,80.0
2026-02-02 21:00:00+00:00,3.21,1.92,86.0,118.0,9.12,6.35,69.0,70.0,5.0,3.1,-1.9,-1.9,952.4,952.8,75.0,80.0
2026-02-02 22:00:00+00:00,3.41,1.7,87.0,130.0,9.48,5.21,70.0,74.0,5.3,2.9,-1.9,-1.9,952.0,952.6,75.0,78.0
2026-02-02 23:00:00+00:00,3.61,1.84,87.0,131.0,9.64,4.82,71.0,77.0,5.5,2.8,-1.9,-2.2,951.6,952.5,75.0,78.0
2026-02-03 00:00:00+00:00,1.99,1.91,108.0,96.0,6.5,7.87,67.0,71.0,4.4,5.4,-2.2,-1.3,951.8,951.0,75.0,78.0
2026-02-03 01:00:00+00:00,2.11,2.46,175.0,207.0,3.23,2.08,88.0,71.0,3.2,3.7,-2.5,-2.2,952.7,952.2,77.0,83.0
2026-02-03 02:00:00+00:00,2.76,2.64,224.0,205.0,1.32,1.53,222.0,207.0,4.1,4.5,-3.6,-2.7,953.8,953.0,84.0,85.0
2026-02-03 03:00:00+00:00,2.9,2.69,224.0,228.0,4.06,4.19,255.0,254.0,4.6,4.1,-3.0,-1.9,954.6,953.8,80.0,79.0
2026-02-03 04:00:00+00:00,2.15,2.42,202.0,218.0,3.77,4.97,242.0,255.0,4.3,4.2,-0.1,0.4,954.8,954.4,69.0,71.0
2026-02-03 05:00:00+00:00,1.5,2.08,217.0,215.0,3.1,3.55,235.0,246.0,3.2,3.7,3.4,3.4,954.8,954.6,55.0,57.0
2026-02-03 06:00:00+00:00,0.58,1.7,239.0,225.0,1.01,1.55,209.0,198.0,2.6,3.1,5.4,5.2,955.1,954.1,45.0,51.0
2026-02-03 07:00:00+00:00,1.12,1.02,280.0,191.0,1.18,1.31,270.0,193.0,2.4,2.8,7.0,6.6,954.6,953.4,40.0,46.0
2026-02-03 08:00:00+00:00,2.3,1.04,268.0,253.0,2.47,1.18,263.0,246.0,4.1,2.1,8.1,7.9,954.3,953.1,36.0,43.0
2026-02-03 09:00:00+00:00,3.03,3.11,262.0,266.0,3.27,3.35,261.0,263.0,4.8,4.9,8.5,8.2,954.4,953.6,36.0,42.0
2026-02-03 10:00:00+00:00,3.81,4.4,267.0,267.0,4.22,5.02,266.0,264.0,5.9,7.0,8.0,7.4,954.6,954.0,38.0,46.0
2026-02-03 11:00:00+00:00,3.91,4.14,266.0,262.0,6.18,6.32,267.0,263.0,6.3,7.5,6.7,6.0,954.8,954.3,40.0,51.0
2026-02-03 12:00:00+00:00,3.33,2.61,237.0,238.0,7.8,5.5,258.0,259.0,5.9,4.0,4.9,4.8,955.3,954.9,60.0,59.0
2026-02-03 13:00:00+00:00,3.47,3.06,224.0,218.0,7.88,6.48,259.0,252.0,5.1,4.7,3.9,3.0,955.8,955.6,70.0,69.0
2026-02-03 14:00:00+00:00,3.72,3.0,216.0,206.0,7.58,6.35,256.0,243.0,5.5,4.7,3.4,2.0,955.9,955.6,75.0,77.0
2026-02-03 15:00:00+00:00,3.68,2.46,223.0,207.0,7.64,5.37,261.0,249.0,5.5,4.5,3.4,1.1,956.2,955.7,76.0,84.0
