time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2024-12-01 00:00:00+00:00,1.7,2.59,220.0,62.0,2.83,5.09,228.0,70.0,3.1,5.3,4.6,5.1,957.8,956.7,91.0,89.0
2024-12-01 01:00:00+00:00,1.3,2.78,238.0,60.0,2.0,5.22,233.0,70.0,2.1,5.6,4.7,5.2,958.1,956.8,92.0,83.0
2024-12-01 02:00:00+00:00,1.34,3.04,243.0,63.0,1.3,5.03,238.0,69.0,1.4,5.5,4.6,5.1,958.5,957.1,95.0,80.0
2024-12-01 03:00:00+00:00,1.84,2.78,229.0,60.0,1.39,4.38,210.0,63.0,1.7,5.1,4.6,4.9,958.8,957.4,96.0,78.0
2024-12-01 04:00:00+00:00,0.64,2.39,219.0,57.0,1.28,3.89,141.0,61.0,1.4,4.7,4.6,5.0,958.6,957.5,95.0,78.0
2024-12-01 05:00:00+00:00,2.28,2.72,67.0,54.0,4.02,4.25,84.0,60.0,3.3,5.1,4.5,5.1,958.5,957.5,95.0,76.0
2024-12-01 06:00:00+00:00,3.11,1.92,57.0,62.0,3.54,4.12,61.0,67.0,3.7,3.5,3.0,4.8,958.8,957.8,97.0,94.0
2024-12-01 07:00:00+00:00,1.99,1.43,72.0,65.0,2.63,3.51,81.0,70.0,2.6,3.2,3.1,4.4,958.3,957.8,97.0,89.0
2024-12-01 08:00:00+00:00,0.36,1.03,146.0,29.0,1.28,2.5,129.0,53.0,1.2,2.2,3.4,4.1,958.3,957.8,96.0,88.0
2024-12-01 09:00:00+00:00,1.62,0.8,248.0,270.0,1.2,0.32,222.0,72.0,1.8,0.4,3.7,3.8,958.6,958.3,95.0,88.0
2024-12-01 10:00:00+00:00,2.4,2.25,253.0,238.0,2.28,1.58,241.0,215.0,3.2,2.5,4.2,4.4,958.8,958.6,94.0,90.0
2024-12-01 11:00:00+00:00,3.14,3.91,261.0,257.0,3.91,3.14,257.0,248.0,5.1,4.6,4.4,4.8,959.3,958.8,95.0,94.0
2024-12-01 12:00:00+00:00,4.39,1.46,227.0,254.0,6.37,1.8,224.0,236.0,8.0,2.0,5.0,4.3,959.8,959.4,85.0,94.0
2024-12-01 13:00:00+00:00,4.28,2.06,233.0,241.0,6.5,3.28,233.0,239.0,8.1,4.0,5.0,4.5,959.9,959.7,85.0,94.0
2024-12-01 14:00:00+00:00,3.83,2.69,229.0,248.0,6.38,4.09,235.0,248.0,8.0,4.5,5.0,4.6,959.9,959.6,85.0,94.0
2024-12-01 15:00:00+00:00,3.54,3.62,241.0,246.0,7.11,5.5,242.0,245.0,8.9,7.1,4.9,4.7,960.1,959.8,85.0,94.0
2024-12-01 16:00:00+00:00,4.33,5.05,236.0,243.0,7.94,8.19,239.0,245.0,9.0,9.0,4.5,4.8,960.0,959.9,91.0,94.0
2024-12-01 17:00:00+00:00,4.53,6.06,239.0,257.0,8.23,9.99,243.0,256.0,9.0,9.2,4.6,4.9,960.1,960.1,92.0,92.0
2024-12-01 18:00:00+00:00,5.15,7.4,246.0,254.0,9.27,11.91,250.0,255.0,7.6,10.2,4.3,4.2,960.3,959.6,95.0,96.0
2024-12-01 19:00:00+00:00,5.37,7.16,241.0,245.0,9.76,11.58,246.0,250.0,8.7,9.8,4.0,3.7,960.3,959.5,96.0,97.0
2024-12-01 20:00:00+00:00,5.95,6.76,243.0,246.0,10.94,12.31,247.0,249.0,9.9,11.6,3.9,3.4,960.2,959.7,96.0,96.0
2024-12-01 21:00:00+00:00,6.05,8.46,248.0,256.0,11.14,14.89,249.0,255.0,10.5,13.1,3.7,3.2,960.8,960.5,96.0,96.0
2024-12-01 22:00:00+00:00,4.55,8.45,237.0,253.0,9.39,14.99,243.0,253.0,9.8,14.0,3.9,2.1,960.8,960.8,94.0,97.0
2024-12-01 23:00:00+00:00,4.33,8.08,251.0,255.0,7.71,14.72,247.0,256.0,8.5,14.8,4.0,2.4,960.9,961.2,94.0,97.0
2024-12-02 00:00:00+00:00,4.12,6.77,241.0,251.0,6.71,11.33,243.0,254.0,6.8,11.2,4.2,2.6,961.4,961.3,87.0,96.0
2024-12-02 01:00:00+00:00,3.61,6.65,251.0,249.0,5.83,10.78,248.0,251.0,6.3,10.9,4.0,2.2,961.8,961.7,84.0,96.0
2024-12-02 02:00:00+00:00,3.07,5.79,251.0,249.0,4.66,9.84,247.0,249.0,5.3,10.3,3.7,2.6,962.1,962.3,84.0,96.0
2024-12-02 03:00:00+00:00,2.56,5.05,249.0,243.0,3.85,9.3,245.0,243.0,4.2,9.8,4.0,3.0,962.5,962.6,83.0,96.0
2024-12-02 04:00:00+00:00,2.16,5.27,257.0,237.0,3.0,8.92,244.0,240.0,3.1,9.5,4.5,3.2,962.5,962.5,80.0,95.0
2024-12-02 05:00:00+00:00,1.3,5.02,266.0,239.0,2.01,8.45,243.0,243.0,2.0,8.7,5.0,4.3,962.5,962.9,77.0,83.0
