time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-11-01 00:00:00+00:00,9.75,9.47,249.0,239.0,19.64,18.96,259.0,252.0,15.6,15.2,12.0,11.4,956.9,956.2,52.0,58.0
2025-11-01 01:00:00+00:00,9.14,10.79,257.0,249.0,17.74,19.94,268.0,257.0,15.9,17.6,11.7,12.0,958.2,957.0,54.0,57.0
2025-11-01 02:00:00+00:00,8.54,10.03,254.0,253.0,16.59,18.12,267.0,262.0,14.4,17.6,11.4,11.9,959.5,958.1,60.0,59.0
2025-11-01 03:00:00+00:00,8.71,9.48,255.0,256.0,15.39,15.89,263.0,263.0,13.9,16.3,12.2,12.1,960.8,959.1,60.0,58.0
2025-11-01 04:00:00+00:00,9.36,10.0,260.0,258.0,14.26,14.29,265.0,261.0,15.2,16.3,11.6,12.1,961.7,959.9,69.0,62.0
2025-11-01 05:00:00+00:00,8.77,10.55,259.0,255.0,12.94,14.47,268.0,257.0,15.1,17.4,11.6,11.2,962.2,960.6,69.0,74.0
2025-11-01 06:00:00+00:00,10.51,10.0,273.0,254.0,14.27,13.84,276.0,258.0,17.3,17.0,11.4,11.2,963.4,961.5,62.0,79.0
2025-11-01 07:00:00+00:00,9.8,10.4,270.0,271.0,12.84,13.95,272.0,274.0,17.3,17.1,11.2,12.1,963.4,961.6,59.0,57.0
2025-11-01 08:00:00+00:00,8.25,10.34,264.0,275.0,10.6,13.94,267.0,278.0,16.0,17.1,10.8,11.0,963.8,962.4,63.0,63.0
2025-11-01 09:00:00+00:00,5.97,10.1,261.0,269.0,7.3,14.02,263.0,272.0,13.2,16.9,11.0,9.8,963.7,963.4,62.0,71.0
2025-11-01 10:00:00+00:00,5.32,8.98,258.0,258.0,6.59,12.69,259.0,261.0,9.5,16.6,11.1,9.1,963.8,964.2,59.0,75.0
