time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2024-08-01 00:00:00+00:00,3.01,2.19,84.0,227.0,7.94,6.43,71.0,249.0,7.8,7.3,24.9,24.3,942.2,942.4,43.0,29.0
2024-08-01 01:00:00+00:00,3.05,1.36,67.0,234.0,8.32,4.49,70.0,253.0,9.3,6.0,26.4,26.7,942.7,942.6,40.0,27.0
2024-08-01 02:00:00+00:00,4.61,2.26,63.0,283.0,9.68,3.7,70.0,270.0,9.0,4.4,28.5,28.7,942.6,942.6,35.0,23.0
2024-08-01 03:00:00+00:00,5.49,2.27,57.0,311.0,9.77,2.55,72.0,281.0,8.6,2.7,30.5,29.9,942.2,942.1,31.0,21.0
2024-08-01 04:00:00+00:00,6.24,1.99,55.0,342.0,9.96,1.08,72.0,304.0,8.4,1.2,32.4,31.2,941.6,941.7,28.0,19.0
2024-08-01 05:00:00+00:00,6.58,2.18,47.0,16.0,9.49,0.81,70.0,30.0,8.0,0.7,34.4,32.7,941.0,941.1,24.0,19.0
2024-08-01 06:00:00+00:00,7.31,3.42,50.0,38.0,8.83,2.4,70.0,73.0,7.2,1.4,35.9,34.0,940.3,940.6,23.0,20.0
2024-08-01 07:00:00+00:00,7.22,3.55,47.0,40.0,7.45,2.77,68.0,77.0,5.7,1.9,37.3,35.4,939.7,939.9,21.0,19.0
2024-08-01 08:00:00+00:00,7.0,3.66,43.0,35.0,6.31,2.56,63.0,69.0,4.5,1.7,38.2,36.4,938.9,939.2,19.0,17.0
2024-08-01 09:00:00+00:00,6.38,3.55,35.0,32.0,4.69,2.01,56.0,63.0,2.8,1.5,38.8,37.1,938.2,938.4,17.0,16.0
2024-08-01 10:00:00+00:00,5.44,2.69,20.0,31.0,2.83,1.72,42.0,54.0,2.8,1.4,39.1,37.5,937.6,937.9,15.0,15.0
2024-08-01 11:00:00+00:00,4.26,2.08,9.0,35.0,1.57,1.58,27.0,55.0,2.3,1.3,38.9,37.8,937.0,937.5,15.0,14.0
2024-08-01 12:00:00+00:00,3.04,0.4,9.0,360.0,0.72,1.27,56.0,225.0,1.3,1.9,38.6,39.0,936.9,936.0,14.0,14.0
2024-08-01 13:00:00+00:00,1.14,1.22,38.0,279.0,0.98,2.8,114.0,268.0,1.1,2.7,37.6,38.1,936.6,936.0,17.0,17.0
2024-08-01 14:00:00+00:00,1.75,3.0,114.0,268.0,1.84,4.81,119.0,274.0,2.1,3.8,33.3,34.0,935.7,935.6,19.0,17.0
2024-08-01 15:00:00+00:00,2.48,3.19,140.0,229.0,2.51,4.84,113.0,263.0,2.4,3.3,32.7,31.4,936.1,935.7,19.0,19.0
2024-08-01 16:00:00+00:00,2.28,2.91,151.0,196.0,2.11,4.82,121.0,228.0,1.8,3.5,31.7,31.7,935.9,935.9,20.0,20.0
2024-08-01 17:00:00+00:00,2.06,2.24,151.0,190.0,1.7,3.55,93.0,238.0,1.3,2.5,30.6,30.6,935.5,935.4,22.0,26.0
2024-08-01 18:00:00+00:00,1.0,1.5,180.0,143.0,1.14,1.84,38.0,68.0,0.9,1.4,29.4,28.5,935.3,935.5,24.0,25.0
2024-08-01 19:00:00+00:00,1.3,1.53,176.0,148.0,1.3,2.75,67.0,57.0,0.9,2.1,28.6,27.7,934.9,935.2,27.0,27.0
2024-08-01 20:00:00+00:00,1.44,1.55,214.0,165.0,1.0,2.46,307.0,63.0,1.6,1.8,28.5,26.9,935.1,935.1,28.0,30.0
2024-08-01 21:00:00+00:00,1.7,1.43,242.0,168.0,2.18,2.11,286.0,85.0,2.4,1.6,27.8,26.3,935.3,935.2,31.0,33.0
2024-08-01 22:00:00+00:00,1.93,0.89,201.0,153.0,2.0,2.91,233.0,86.0,2.2,2.0,27.1,25.8,935.2,935.3,33.0,36.0
2024-08-01 23:00:00+00:00,1.81,0.32,264.0,108.0,3.65,3.9,279.0,89.0,3.0,2.6,26.5,25.8,936.0,935.8,35.0,35.0
2024-08-02 00:00:00+00:00,0.51,1.7,191.0,273.0,0.51,0.54,259.0,338.0,0.6,0.9,26.4,25.6,936.7,936.3,39.0,35.0
2024-08-02 01:00:00+00:00,1.57,0.5,297.0,90.0,1.36,2.63,324.0,81.0,1.4,2.2,28.7,28.1,937.6,937.1,32.0,31.0
2024-08-02 02:00:00+00:00,1.84,1.46,151.0,286.0,1.66,1.32,155.0,189.0,1.9,1.5,31.1,29.8,937.9,937.8,27.0,27.0
2024-08-02 03:00:00+00:00,2.76,2.33,316.0,301.0,0.82,0.92,346.0,13.0,1.0,0.9,32.4,31.5,938.1,938.2,23.0,24.0
2024-08-02 04:00:00+00:00,1.94,2.06,258.0,203.0,2.77,2.0,244.0,177.0,2.7,1.9,33.6,33.3,938.5,938.2,19.0,21.0
2024-08-02 05:00:00+00:00,3.26,3.06,259.0,322.0,3.82,1.41,264.0,315.0,3.6,1.8,36.7,36.2,938.4,938.2,15.0,17.0
2024-08-02 06:00:00+00:00,5.97,2.16,301.0,283.0,6.39,2.7,287.0,272.0,6.9,3.8,38.5,38.0,938.5,937.4,12.0,14.0
2024-08-02 07:00:00+00:00,10.63,3.47,286.0,303.0,13.14,4.98,274.0,280.0,11.0,5.6,36.3,39.4,938.4,937.0,15.0,13.0
2024-08-02 08:00:00+00:00,8.93,8.91,292.0,317.0,11.46,10.26,280.0,313.0,8.2,5.4,37.8,39.8,938.3,936.9,14.0,13.0
2024-08-02 09:00:00+00:00,6.84,6.64,295.0,329.0,8.23,5.3,275.0,314.0,5.2,4.5,38.6,39.5,937.9,936.5,14.0,13.0
2024-08-02 10:00:00+00:00,5.41,5.24,295.0,299.0,6.54,6.63,264.0,281.0,5.5,6.4,38.5,39.9,937.5,936.2,15.0,13.0
2024-08-02 11:00:00+00:00,4.6,4.28,304.0,259.0,5.11,7.34,273.0,264.0,7.3,6.6,38.4,39.3,937.3,936.1,15.0,14.0
2024-08-02 12:00:00+00:00,5.72,3.69,306.0,347.0,7.3,6.74,279.0,325.0,9.2,5.0,37.2,37.8,937.9,937.3,16.0,15.0
2024-08-02 13:00:00+00:00,2.91,1.33,274.0,13.0,7.32,4.02,274.0,333.0,8.3,3.7,36.5,36.8,937.8,937.2,17.0,17.0
2024-08-02 14:00:00+00:00,2.25,1.65,249.0,166.0,5.12,0.95,309.0,288.0,3.4,0.6,32.9,32.1,937.5,936.7,21.0,24.0
2024-08-02 15:00:00+00:00,5.4,3.7,180.0,180.0,5.14,3.1,217.0,201.0,5.1,3.0,31.6,31.6,938.6,937.7,25.0,27.0
2024-08-02 16:00:00+00:00,6.46,4.0,164.0,179.0,9.64,5.32,175.0,192.0,10.7,4.7,29.7,31.3,938.7,937.7,34.0,29.0
2024-08-02 17:00:00+00:00,5.07,4.39,165.0,168.0,6.59,4.0,170.0,181.0,7.7,2.6,28.9,31.2,938.8,937.3,35.0,29.0
2024-08-02 18:00:00+00:00,3.01,2.12,184.0,161.0,2.2,0.91,180.0,84.0,1.8,1.5,27.6,27.1,938.3,937.2,36.0,37.0
2024-08-02 19:00:00+00:00,4.3,2.94,183.0,162.0,5.2,2.94,203.0,145.0,3.3,2.2,29.3,27.3,938.7,937.0,31.0,36.0
2024-08-02 20:00:00+00:00,3.11,3.41,184.0,212.0,4.08,3.19,239.0,221.0,2.5,2.4,27.5,27.5,938.5,937.4,32.0,33.0
2024-08-02 21:00:00+00:00,2.3,3.21,180.0,184.0,3.13,4.42,253.0,218.0,2.1,2.9,26.5,27.6,938.5,937.7,32.0,30.0
2024-08-02 22:00:00+00:00,2.09,2.62,197.0,187.0,3.54,3.13,254.0,243.0,2.4,2.1,27.1,27.2,938.9,937.8,28.0,29.0
2024-08-02 23:00:00+00:00,2.04,2.0,191.0,177.0,3.61,1.94,251.0,258.0,2.5,1.4,26.4,26.4,939.1,937.9,28.0,30.0
2024-08-03 00:00:00+00:00,1.8,2.38,236.0,195.0,4.73,3.62,264.0,246.0,2.8,2.8,26.1,26.2,939.5,938.9,30.0,26.0
2024-08-03 01:00:00+00:00,0.54,2.11,292.0,211.0,3.24,4.32,261.0,257.0,2.9,4.0,28.7,28.8,940.7,939.8,28.0,22.0
2024-08-03 02:00:00+00:00,1.5,3.61,307.0,265.0,2.69,5.95,248.0,262.0,3.4,11.0,29.4,30.8,941.0,940.3,24.0,19.0
2024-08-03 03:00:00+00:00,1.55,5.54,285.0,263.0,2.98,10.26,256.0,260.0,3.6,9.9,29.7,32.3,941.2,940.7,23.0,17.0
2024-08-03 04:00:00+00:00,1.81,6.76,276.0,278.0,3.51,10.2,265.0,269.0,4.0,9.2,31.4,33.4,941.5,941.1,20.0,18.0
2024-08-03 05:00:00+00:00,1.97,8.54,294.0,288.0,2.55,11.0,259.0,270.0,2.9,10.0,32.4,34.4,941.0,941.2,17.0,18.0
2024-08-03 06:00:00+00:00,5.15,6.24,299.0,302.0,4.8,6.72,272.0,274.0,4.4,5.4,35.6,37.0,940.4,940.7,19.0,13.0
2024-08-03 07:00:00+00:00,5.92,6.64,300.0,301.0,6.1,7.0,271.0,272.0,5.0,5.3,37.3,37.4,940.0,940.3,16.0,12.0
2024-08-03 08:00:00+00:00,7.25,6.19,294.0,304.0,8.6,7.22,269.0,274.0,6.4,5.6,37.7,37.9,939.7,939.7,13.0,11.0
2024-08-03 09:00:00+00:00,7.26,6.17,293.0,310.0,9.81,6.75,267.0,277.0,7.2,5.8,37.7,38.1,939.5,939.3,12.0,12.0
2024-08-03 10:00:00+00:00,7.18,6.89,289.0,310.0,9.6,7.3,269.0,279.0,7.5,6.5,37.9,38.2,939.2,939.1,12.0,12.0
2024-08-03 11:00:00+00:00,7.23,7.13,284.0,301.0,8.7,8.09,271.0,279.0,7.3,6.8,37.8,37.8,939.1,939.0,12.0,13.0
2024-08-03 12:00:00+00:00,7.15,7.76,290.0,285.0,8.77,11.03,277.0,274.0,7.3,8.3,37.0,35.6,939.4,940.3,13.0,18.0
2024-08-03 13:00:00+00:00,6.44,6.72,296.0,285.0,8.58,9.3,311.0,295.0,7.3,7.8,36.0,34.6,939.7,940.5,16.0,18.0
2024-08-03 14:00:00+00:00,4.08,4.7,287.0,269.0,7.82,7.5,321.0,315.0,7.5,7.2,32.3,31.3,939.6,940.4,20.0,20.0
2024-08-03 15:00:00+00:00,3.97,4.6,221.0,224.0,4.2,4.61,282.0,294.0,3.0,3.0,29.9,28.6,940.0,940.9,24.0,24.0
2024-08-03 16:00:00+00:00,4.03,5.17,210.0,223.0,5.28,6.58,241.0,242.0,4.8,6.3,29.9,28.2,940.4,941.3,24.0,24.0
2024-08-03 17:00:00+00:00,3.14,4.0,233.0,233.0,6.4,8.05,243.0,243.0,5.6,7.9,30.0,28.0,940.4,941.3,23.0,23.0
2024-08-03 18:00:00+00:00,2.12,3.67,225.0,241.0,4.53,7.5,248.0,257.0,3.1,7.4,29.4,26.8,940.4,941.5,23.0,29.0
2024-08-03 19:00:00+00:00,1.8,2.42,236.0,240.0,3.86,6.74,287.0,264.0,2.9,6.2,27.8,25.4,940.2,941.3,26.0,31.0
2024-08-03 20:00:00+00:00,1.71,1.53,201.0,259.0,2.38,5.84,248.0,263.0,2.0,5.4,26.7,24.2,940.0,940.8,29.0,34.0
2024-08-03 21:00:00+00:00,1.44,1.02,214.0,259.0,2.78,5.46,240.0,262.0,2.5,4.5,26.3,23.4,939.8,940.5,30.0,35.0
2024-08-03 22:00:00+00:00,1.93,0.9,249.0,270.0,3.72,4.44,264.0,262.0,3.1,3.2,26.0,22.9,939.7,939.9,31.0,35.0
