time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2024-09-01 00:00:00+00:00,3.0,1.71,233.0,201.0,5.72,3.5,263.0,252.0,5.1,3.9,19.6,21.5,946.7,948.9,49.0,43.0
2024-09-01 01:00:00+00:00,2.33,1.94,227.0,215.0,5.59,3.9,259.0,252.0,5.3,3.2,20.2,21.6,947.8,949.5,47.0,42.0
2024-09-01 02:00:00+00:00,2.59,2.62,242.0,252.0,6.21,5.38,264.0,260.0,4.4,4.5,21.9,22.6,948.8,950.1,43.0,40.0
2024-09-01 03:00:00+00:00,5.83,4.67,264.0,260.0,7.66,5.86,266.0,260.0,9.4,7.5,23.3,23.5,950.1,950.8,38.0,36.0
2024-09-01 04:00:00+00:00,10.01,6.77,267.0,262.0,13.14,8.41,267.0,262.0,16.5,11.1,24.9,25.2,950.7,951.5,33.0,31.0
2024-09-01 05:00:00+00:00,9.23,7.82,275.0,266.0,11.51,9.33,275.0,266.0,16.8,12.8,26.0,26.8,951.0,951.6,31.0,29.0
2024-09-01 06:00:00+00:00,7.81,8.51,283.0,283.0,9.46,10.27,283.0,283.0,13.5,14.3,27.9,27.6,950.7,951.2,25.0,28.0
2024-09-01 07:00:00+00:00,7.67,8.28,282.0,282.0,8.99,9.9,281.0,281.0,12.9,14.1,28.7,28.0,950.6,951.1,24.0,25.0
2024-09-01 08:00:00+00:00,8.1,8.0,286.0,283.0,9.84,9.63,285.0,282.0,13.5,13.7,28.9,28.4,950.4,950.9,23.0,22.0
2024-09-01 09:00:00+00:00,8.13,7.54,286.0,285.0,9.8,9.1,286.0,284.0,13.6,13.3,29.1,28.5,950.3,950.6,22.0,22.0
2024-09-01 10:00:00+00:00,8.08,7.16,285.0,282.0,10.03,8.61,285.0,282.0,13.4,12.4,29.1,28.4,950.3,950.2,22.0,23.0
2024-09-01 11:00:00+00:00,7.93,7.2,284.0,280.0,10.1,8.86,284.0,280.0,13.6,11.8,28.8,28.3,950.2,950.2,26.0,25.0
2024-09-01 12:00:00+00:00,7.57,7.47,278.0,298.0,9.92,10.17,279.0,299.0,12.3,13.3,28.6,26.3,949.4,951.0,25.0,32.0
2024-09-01 13:00:00+00:00,8.35,6.45,302.0,300.0,11.9,9.54,303.0,302.0,13.5,12.3,27.0,24.7,949.8,951.6,28.0,37.0
2024-09-01 14:00:00+00:00,4.56,5.3,334.0,281.0,7.36,8.65,335.0,286.0,13.6,10.5,24.8,23.5,951.0,952.5,35.0,42.0
2024-09-01 15:00:00+00:00,2.11,7.01,265.0,256.0,3.6,10.5,292.0,261.0,7.0,11.4,23.9,22.3,951.9,953.5,39.0,48.0
2024-09-01 16:00:00+00:00,3.31,6.64,241.0,239.0,6.01,9.2,264.0,245.0,5.4,12.2,22.9,20.4,952.1,953.6,42.0,59.0
2024-09-01 17:00:00+00:00,4.93,7.09,252.0,254.0,9.61,10.36,267.0,257.0,7.9,11.5,22.2,19.7,952.4,953.5,47.0,59.0
2024-09-01 18:00:00+00:00,3.19,6.71,221.0,242.0,6.06,10.08,247.0,245.0,5.3,12.4,21.2,19.3,951.2,954.2,46.0,54.0
2024-09-01 19:00:00+00:00,2.97,5.55,222.0,242.0,6.26,9.01,250.0,248.0,5.3,10.8,20.8,18.8,951.0,954.1,48.0,55.0
2024-09-01 20:00:00+00:00,2.78,4.52,218.0,252.0,5.89,7.94,249.0,257.0,4.9,8.6,20.5,18.6,950.8,953.9,48.0,54.0
2024-09-01 21:00:00+00:00,2.25,4.24,212.0,255.0,4.78,7.62,242.0,262.0,4.6,7.2,20.2,17.8,950.5,953.8,49.0,60.0
2024-09-01 22:00:00+00:00,1.78,4.68,232.0,250.0,4.34,7.68,252.0,256.0,3.8,7.4,19.8,17.6,950.9,954.0,51.0,61.0
2024-09-01 23:00:00+00:00,2.28,5.37,241.0,246.0,5.14,7.94,262.0,250.0,4.0,8.5,19.1,17.4,951.3,954.3,54.0,62.0
2024-09-02 00:00:00+00:00,5.46,3.98,242.0,231.0,9.12,7.1,249.0,246.0,8.5,6.6,17.5,16.9,952.5,954.0,60.0,53.0
2024-09-02 01:00:00+00:00,6.45,4.5,246.0,233.0,9.51,7.82,251.0,248.0,10.1,7.2,17.3,16.8,953.1,954.5,57.0,52.0
2024-09-02 02:00:00+00:00,8.59,5.52,258.0,238.0,11.57,7.58,259.0,241.0,14.0,8.7,15.5,17.3,954.2,954.8,67.0,48.0
2024-09-02 03:00:00+00:00,7.74,6.91,243.0,248.0,10.4,8.81,246.0,249.0,13.9,11.0,13.9,17.7,955.0,955.3,76.0,49.0
2024-09-02 04:00:00+00:00,7.42,8.56,243.0,247.0,10.35,10.92,245.0,249.0,12.3,13.9,13.7,17.8,955.8,955.8,76.0,49.0
2024-09-02 05:00:00+00:00,8.16,8.96,253.0,246.0,11.29,11.52,254.0,248.0,13.0,14.7,13.9,17.8,956.6,956.1,72.0,48.0
2024-09-02 06:00:00+00:00,8.22,10.53,257.0,252.0,11.34,13.42,258.0,253.0,13.4,17.9,14.1,19.5,956.9,957.4,66.0,42.0
2024-09-02 07:00:00+00:00,8.18,10.78,258.0,263.0,11.09,13.31,259.0,264.0,13.5,18.3,14.6,21.0,957.5,957.6,64.0,38.0
2024-09-02 08:00:00+00:00,8.26,10.43,259.0,266.0,10.68,12.86,259.0,267.0,13.9,18.3,15.1,21.8,957.9,957.7,63.0,35.0
2024-09-02 09:00:00+00:00,8.14,10.21,259.0,273.0,10.36,12.66,260.0,274.0,13.6,17.6,15.8,22.5,958.1,957.8,59.0,31.0
2024-09-02 10:00:00+00:00,8.16,9.45,259.0,276.0,10.49,11.74,259.0,277.0,13.5,17.2,16.0,22.8,958.2,957.8,56.0,27.0
2024-09-02 11:00:00+00:00,7.63,8.56,259.0,277.0,9.88,10.78,259.0,278.0,13.5,15.8,16.3,22.5,958.5,957.9,53.0,27.0
2024-09-02 12:00:00+00:00,8.08,7.09,248.0,254.0,11.56,9.81,252.0,256.0,14.2,14.0,16.7,16.1,959.3,958.2,48.0,63.0
2024-09-02 13:00:00+00:00,6.65,5.24,249.0,257.0,10.51,8.83,254.0,261.0,13.1,11.2,16.3,15.8,959.6,958.3,47.0,64.0
2024-09-02 14:00:00+00:00,5.25,4.06,252.0,260.0,10.45,9.02,260.0,268.0,10.5,8.0,15.6,15.2,959.9,958.8,49.0,68.0
2024-09-02 15:00:00+00:00,4.87,3.48,251.0,252.0,10.32,8.24,261.0,268.0,8.7,6.5,15.1,14.6,960.5,959.3,50.0,73.0
2024-09-02 16:00:00+00:00,4.81,2.97,258.0,237.0,10.7,7.02,267.0,262.0,8.0,5.9,14.6,14.1,960.4,959.2,53.0,76.0
2024-09-02 17:00:00+00:00,4.67,2.62,260.0,227.0,10.78,5.92,271.0,258.0,7.9,5.1,14.2,13.8,960.5,958.9,55.0,76.0
2024-09-02 18:00:00+00:00,5.0,3.5,258.0,233.0,10.78,7.3,268.0,255.0,8.3,6.7,13.2,13.9,960.2,959.0,71.0,75.0
2024-09-02 19:00:00+00:00,4.4,3.34,253.0,231.0,9.61,6.88,267.0,253.0,8.4,5.8,12.8,13.6,960.3,958.7,72.0,74.0
2024-09-02 20:00:00+00:00,3.74,3.54,236.0,227.0,8.17,6.99,260.0,248.0,7.5,6.0,12.2,13.3,960.3,958.3,73.0,75.0
2024-09-02 21:00:00+00:00,3.47,3.26,224.0,227.0,7.37,6.77,251.0,248.0,6.4,6.0,11.9,12.9,960.3,958.3,71.0,74.0
2024-09-02 22:00:00+00:00,3.24,2.92,214.0,218.0,6.31,5.92,242.0,246.0,5.9,5.5,11.7,12.7,960.4,958.5,67.0,73.0
2024-09-02 23:00:00+00:00,2.82,2.33,203.0,211.0,5.43,4.87,231.0,240.0,5.5,4.9,11.6,12.5,960.7,958.7,64.0,71.0
2024-09-03 00:00:00+00:00,3.11,1.8,225.0,177.0,6.68,2.91,248.0,213.0,6.1,3.9,11.3,10.9,960.0,961.1,66.0,69.0
2024-09-03 01:00:00+00:00,2.56,1.3,219.0,148.0,5.7,1.47,246.0,184.0,5.2,2.9,11.3,10.6,960.3,961.3,63.0,72.0
2024-09-03 02:00:00+00:00,1.84,1.12,221.0,100.0,4.39,1.52,246.0,105.0,4.4,2.0,13.3,11.6,960.7,961.4,57.0,74.0
2024-09-03 03:00:00+00:00,1.84,3.0,257.0,60.0,2.17,3.86,252.0,66.0,3.4,5.0,15.5,14.2,961.3,961.7,49.0,65.0
2024-09-03 04:00:00+00:00,1.43,4.92,282.0,61.0,1.57,5.26,274.0,63.0,3.5,7.8,17.3,15.7,961.4,961.9,41.0,56.0
2024-09-03 05:00:00+00:00,1.35,5.73,318.0,61.0,1.25,6.13,309.0,63.0,3.3,9.1,18.9,17.1,960.9,961.4,32.0,54.0
2024-09-03 06:00:00+00:00,4.74,2.25,48.0,32.0,4.94,2.18,51.0,36.0,7.6,4.5,18.9,19.2,960.0,960.5,38.0,32.0
2024-09-03 07:00:00+00:00,5.41,2.84,56.0,39.0,5.71,2.84,59.0,44.0,8.6,5.2,20.2,20.5,959.6,959.9,33.0,25.0
2024-09-03 08:00:00+00:00,5.68,3.47,64.0,49.0,6.01,3.57,66.0,53.0,9.1,5.9,21.4,21.6,959.1,959.3,28.0,21.0
2024-09-03 09:00:00+00:00,5.69,4.05,72.0,57.0,6.2,4.25,74.0,61.0,9.2,6.7,22.3,22.4,958.3,958.5,26.0,21.0
2024-09-03 10:00:00+00:00,5.55,4.57,76.0,61.0,6.07,4.78,80.0,64.0,9.2,7.5,22.8,22.8,957.6,957.9,24.0,19.0
2024-09-03 11:00:00+00:00,5.59,4.81,80.0,69.0,6.22,5.27,83.0,72.0,9.0,7.9,22.9,22.9,957.3,957.6,21.0,18.0
2024-09-03 12:00:00+00:00,5.04,5.8,83.0,92.0,6.67,7.48,88.0,95.0,9.5,10.2,22.4,23.1,956.2,956.0,23.0,22.0
2024-09-03 13:00:00+00:00,3.96,4.6,74.0,88.0,6.9,7.06,83.0,93.0,8.4,9.4,20.8,21.9,955.8,955.5,26.0,25.0
2024-09-03 14:00:00+00:00,3.45,3.62,73.0,84.0,7.6,7.15,83.0,91.0,6.4,7.2,18.5,20.2,955.5,955.3,33.0,30.0
2024-09-03 15:00:00+00:00,3.35,3.31,80.0,87.0,8.04,7.35,87.0,92.0,6.2,5.9,17.3,19.0,955.5,955.2,36.0,34.0
2024-09-03 16:00:00+00:00,3.34,3.41,81.0,87.0,8.43,7.55,90.0,91.0,6.1,5.8,16.6,18.5,955.2,955.0,38.0,35.0
2024-09-03 17:00:00+00:00,3.45,3.52,80.0,83.0,8.62,7.84,91.0,90.0,6.3,6.1,16.1,17.9,954.7,954.8,40.0,36.0
2024-09-03 18:00:00+00:00,3.96,4.64,80.0,83.0,9.11,9.21,90.0,90.0,7.2,7.9,15.9,16.6,954.8,955.0,41.0,37.0
2024-09-03 19:00:00+00:00,3.93,4.55,75.0,81.0,8.72,8.92,89.0,89.0,7.2,7.9,15.4,16.3,954.2,954.6,46.0,42.0
2024-09-03 20:00:00+00:00,3.96,4.47,74.0,80.0,8.82,8.82,88.0,90.0,7.1,7.7,14.9,15.8,953.6,953.9,49.0,46.0
2024-09-03 21:00:00+00:00,3.96,4.28,74.0,79.0,8.82,8.43,89.0,90.0,7.2,7.5,14.6,15.5,953.2,953.4,52.0,48.0
2024-09-03 22:00:00+00:00,3.89,4.2,72.0,78.0,8.82,8.43,88.0,90.0,7.1,7.3,14.2,15.1,952.7,952.8,54.0,49.0
2024-09-03 23:00:00+00:00,3.79,4.12,72.0,76.0,8.73,8.33,87.0,89.0,7.0,7.2,13.7,14.5,952.3,952.3,55.0,50.0
2024-09-04 00:00:00+00:00,3.7,4.62,71.0,72.0,8.36,8.97,85.0,84.0,7.0,8.2,13.7,13.9,952.2,952.6,56.0,54.0
2024-09-04 01:00:00+00:00,3.61,4.52,71.0,72.0,8.07,8.79,84.0,83.0,6.7,7.8,13.6,13.7,952.1,952.5,57.0,55.0
2024-09-04 02:00:00+00:00,3.96,5.0,69.0,70.0,7.9,8.52,83.0,81.0,7.0,8.3,15.4,15.7,952.1,952.5,51.0,47.0
2024-09-04 03:00:00+00:00,5.02,6.3,67.0,70.0,7.56,7.56,77.0,73.0,8.4,10.0,18.0,18.0,952.2,952.6,41.0,39.0
2024-09-04 04:00:00+00:00,6.36,7.24,66.0,70.0,7.72,8.37,70.0,74.0,10.7,11.7,20.3,20.1,951.9,952.5,32.0,32.0
2024-09-04 05:00:00+00:00,7.03,7.53,66.0,71.0,8.37,8.59,69.0,73.0,11.9,12.2,22.2,21.8,951.3,952.1,26.0,27.0
2024-09-04 06:00:00+00:00,6.99,7.54,66.0,68.0,8.03,8.49,70.0,71.0,11.7,12.7,24.1,23.3,950.5,950.8,23.0,23.0
2024-09-04 07:00:00+00:00,6.62,6.99,65.0,66.0,7.51,7.84,68.0,70.0,11.7,12.2,25.5,24.8,950.1,950.1,20.0,20.0
2024-09-04 08:00:00+00:00,5.82,6.32,66.0,67.0,6.42,6.91,69.0,69.0,11.0,11.4,26.8,26.2,949.5,949.3,19.0,19.0
2024-09-04 09:00:00+00:00,4.92,5.5,63.0,65.0,5.44,5.89,67.0,69.0,9.6,10.2,27.8,27.2,948.8,948.7,18.0,17.0
2024-09-04 10:00:00+00:00,4.12,4.74,61.0,65.0,4.43,5.02,65.0,69.0,8.2,8.8,28.3,27.8,948.1,947.9,16.0,16.0
2024-09-04 11:00:00+00:00,3.11,3.77,57.0,58.0,3.24,3.99,61.0,62.0,6.8,7.6,28.3,27.9,947.7,947.7,15.0,15.0
2024-09-04 12:00:00+00:00,2.56,1.49,51.0,48.0,2.96,1.55,56.0,55.0,5.9,3.9,27.9,27.9,947.3,947.7,15.0,15.0
2024-09-04 13:00:00+00:00,1.36,0.91,36.0,6.0,2.31,1.06,54.0,34.0,4.4,2.6,26.3,26.1,947.0,947.1,18.0,21.0
2024-09-04 14:00:00+00:00,0.51,0.28,101.0,135.0,1.67,0.69,69.0,45.0,2.3,1.4,24.2,24.3,947.0,947.1,26.0,35.0
2024-09-04 15:00:00+00:00,1.02,1.0,169.0,174.0,1.06,0.44,112.0,153.0,1.6,1.6,22.1,22.0,947.0,946.9,30.0,33.0
2024-09-04 16:00:00+00:00,1.34,1.12,153.0,153.0,1.46,1.06,138.0,158.0,2.2,1.9,20.4,19.9,946.6,946.5,36.0,40.0
2024-09-04 17:00:00+00:00,0.78,1.2,130.0,138.0,1.23,1.36,119.0,120.0,2.2,1.9,20.1,18.8,946.3,946.1,39.0,46.0
2024-09-04 18:00:00+00:00,1.34,0.94,153.0,148.0,1.49,0.66,157.0,117.0,2.3,1.6,19.3,17.9,946.0,946.5,38.0,47.0
