time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2024-10-01 00:00:00+00:00,0.45,1.86,207.0,54.0,5.77,9.17,81.0,65.0,3.9,8.9,12.6,13.8,950.9,951.3,35.0,27.0
2024-10-01 01:00:00+00:00,1.08,1.2,112.0,42.0,5.4,7.85,89.0,68.0,3.5,7.4,12.9,13.1,950.8,951.4,36.0,29.0
2024-10-01 02:00:00+00:00,0.22,0.45,63.0,27.0,4.54,6.46,82.0,68.0,4.1,7.1,15.8,15.4,951.5,951.8,32.0,26.0
2024-10-01 03:00:00+00:00,1.08,1.56,292.0,45.0,2.3,5.88,88.0,72.0,3.2,8.2,17.6,17.3,951.8,952.2,25.0,21.0
2024-10-01 04:00:00+00:00,0.63,1.56,252.0,40.0,2.38,5.53,105.0,77.0,3.7,6.5,18.5,18.9,951.8,952.0,22.0,19.0
2024-10-01 05:00:00+00:00,0.63,0.4,252.0,90.0,2.16,4.2,103.0,91.0,3.1,4.2,19.8,19.3,951.4,951.8,21.0,20.0
2024-10-01 06:00:00+00:00,0.64,0.92,39.0,283.0,3.7,2.73,90.0,98.0,3.9,2.9,21.1,20.8,951.0,951.2,17.0,18.0
2024-10-01 07:00:00+00:00,0.5,0.9,53.0,270.0,3.11,1.5,94.0,86.0,3.3,1.6,21.8,20.9,950.2,950.6,17.0,18.0
2024-10-01 08:00:00+00:00,0.58,1.17,211.0,250.0,1.77,0.81,133.0,97.0,1.9,1.0,21.6,22.3,949.1,949.9,17.0,17.0
2024-10-01 09:00:00+00:00,1.49,1.92,200.0,261.0,1.81,0.63,174.0,162.0,1.2,0.7,21.5,23.1,948.6,949.4,18.0,16.0
