time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-07-01 00:00:00+00:00,1.61,1.12,210.0,207.0,3.06,2.28,259.0,255.0,2.1,1.6,22.4,21.9,941.5,942.1,33.0,33.0
2025-07-01 01:00:00+00:00,1.25,1.06,209.0,221.0,2.31,1.92,252.0,261.0,2.4,1.8,25.1,24.4,942.2,942.7,28.0,27.0
2025-07-01 02:00:00+00:00,1.12,0.8,260.0,270.0,2.3,1.63,268.0,259.0,2.5,1.7,27.1,26.4,942.7,942.9,24.0,23.0
2025-07-01 03:00:00+00:00,1.75,1.34,301.0,297.0,2.3,1.61,270.0,263.0,2.4,1.8,28.5,28.1,942.7,942.8,21.0,20.0
2025-07-01 04:00:00+00:00,2.39,1.89,303.0,302.0,2.94,1.9,280.0,270.0,2.8,2.0,29.8,29.8,942.7,942.8,19.0,18.0
2025-07-01 05:00:00+00:00,3.0,2.27,296.0,311.0,3.93,2.47,277.0,284.0,4.0,3.0,31.0,31.5,942.7,942.5,17.0,15.0
2025-07-01 06:00:00+00:00,4.05,3.85,290.0,295.0,6.03,5.23,276.0,277.0,5.5,5.3,31.9,32.2,942.1,942.8,16.0,15.0
2025-07-01 07:00:00+00:00,5.87,5.16,300.0,292.0,6.84,6.3,282.0,272.0,6.1,5.9,32.5,32.0,941.9,942.4,15.0,15.0
2025-07-01 08:00:00+00:00,5.46,5.06,298.0,279.0,6.71,6.83,273.0,265.0,6.8,6.9,33.3,32.0,941.5,941.8,14.0,15.0
2025-07-01 09:00:00+00:00,5.77,5.1,298.0,269.0,7.57,7.34,262.0,264.0,7.4,7.7,32.1,33.8,941.2,941.8,15.0,14.0
2025-07-01 10:00:00+00:00,5.73,5.73,286.0,286.0,8.2,7.53,269.0,275.0,8.2,7.3,32.1,34.4,941.1,941.6,15.0,14.0
