time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2026-02-01 00:00:00+00:00,0.73,2.25,196.0,69.0,0.76,5.91,247.0,71.0,-3.8,-3.4,954.1,952.8,63.0,54.0
2026-02-01 01:00:00+00:00,0.72,2.4,124.0,73.0,0.8,5.88,90.0,72.0,-3.7,-3.7,954.5,953.2,61.0,55.0
2026-02-01 02:00:00+00:00,1.71,2.83,83.0,82.0,3.28,5.92,78.0,74.0,-3.3,-3.7,955.0,953.7,56.0,54.0
2026-02-01 03:00:00+00:00,2.89,3.21,76.0,85.0,5.36,5.97,76.0,76.0,-2.4,-3.1,955.4,954.2,51.0,52.0
2026-02-01 04:00:00+00:00,3.89,3.63,72.0,82.0,6.46,6.06,74.0,77.0,-0.7,-1.4,955.8,955.0,46.0,48.0
2026-02-01 05:00:00+00:00,4.78,4.0,70.0,77.0,7.18,6.09,71.0,76.0,1.5,0.9,956.2,955.8,40.0,43.0
2026-02-01 06:00:00+00:00,5.35,4.37,69.0,74.0,7.66,6.21,70.0,75.0,3.3,2.8,956.4,956.3,36.0,38.0
2026-02-01 07:00:00+00:00,5.57,4.59,69.0,74.0,7.75,6.24,70.0,74.0,4.6,4.3,956.2,956.1,33.0,34.0
2026-02-01 08:00:00+00:00,5.57,4.68,69.0,74.0,7.62,6.24,71.0,74.0,5.6,5.5,955.8,955.6,30.0,31.0
2026-02-01 09:00:00+00:00,5.35,4.59,69.0,74.0,7.62,6.36,71.0,74.0,5.8,5.8,955.4,955.2,30.0,30.0
2026-02-01 10:00:00+00:00,4.98,4.27,68.0,74.0,7.88,6.77,70.0,74.0,4.8,4.7,955.3,954.9,32.0,33.0
2026-02-01 11:00:00+00:00,4.52,3.86,65.0,73.0,8.36,7.38,69.0,74.0,3.0,2.6,955.2,954.7,36.0,38.0
2026-02-01 12:00:00+00:00,4.2,3.54,65.0,74.0,8.71,7.88,68.0,75.0,1.6,0.9,955.1,954.6,40.0,43.0
2026-02-01 13:00:00+00:00,4.35,3.67,67.0,73.0,9.05,8.2,70.0,74.0,0.8,0.1,955.2,954.6,43.0,46.0
2026-02-01 14:00:00+00:00,4.59,3.92,70.0,71.0,9.36,8.45,72.0,73.0,0.2,-0.4,955.4,954.6,45.0,49.0
2026-02-01 15:00:00+00:00,4.84,4.05,72.0,70.0,9.59,8.54,74.0,74.0,-0.2,-0.7,955.4,954.6,46.0,50.0
2026-02-01 16:00:00+00:00,4.84,3.92,72.0,71.0,9.56,8.32,74.0,74.0,-0.4,-1.1,955.3,954.5,45.0,50.0
2026-02-01 17:00:00+00:00,4.78,3.64,70.0,74.0,9.46,7.86,74.0,75.0,-0.4,-1.3,955.2,954.4,44.0,48.0
2026-02-01 18:00:00+00:00,4.68,3.52,70.0,75.0,9.49,7.64,73.0,76.0,-0.4,-1.5,955.0,954.4,42.0,47.0
