time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-03-01 00:00:00+00:00,3.05,3.74,247.0,254.0,5.79,6.55,249.0,254.0,8.0,8.3,-0.8,-0.5,959.5,958.6,90.0,97.0
2025-03-01 01:00:00+00:00,3.09,3.72,245.0,246.0,5.85,6.63,250.0,247.0,7.9,8.4,-1.0,-0.7,959.7,958.9,89.0,96.0
2025-03-01 02:00:00+00:00,3.36,3.22,240.0,240.0,5.99,6.0,244.0,246.0,7.8,8.0,-0.9,-0.6,960.1,959.2,88.0,95.0
2025-03-01 03:00:00+00:00,3.85,3.18,245.0,246.0,6.26,5.41,245.0,251.0,7.5,7.1,-0.6,-0.4,961.0,959.7,85.0,95.0
2025-03-01 04:00:00+00:00,3.9,2.91,247.0,254.0,5.96,4.78,247.0,254.0,6.5,5.8,-0.3,-0.0,961.2,960.1,82.0,94.0
2025-03-01 05:00:00+00:00,3.72,2.65,246.0,259.0,5.35,4.46,249.0,254.0,5.7,5.3,0.4,0.5,961.4,960.1,78.0,90.0
2025-03-01 06:00:00+00:00,2.94,2.14,252.0,259.0,3.98,3.69,258.0,257.0,4.0,4.1,1.8,1.6,961.3,960.2,65.0,82.0
2025-03-01 07:00:00+00:00,2.75,2.3,251.0,268.0,3.72,3.82,264.0,264.0,3.7,4.1,2.6,2.0,961.1,960.1,59.0,80.0
2025-03-01 08:00:00+00:00,2.42,2.71,246.0,266.0,3.35,4.33,260.0,263.0,3.2,4.4,3.0,2.1,960.9,959.7,58.0,80.0
2025-03-01 09:00:00+00:00,1.84,2.79,241.0,255.0,2.93,4.39,262.0,258.0,2.8,4.5,3.3,2.2,960.7,959.8,58.0,80.0
2025-03-01 10:00:00+00:00,1.21,2.6,246.0,254.0,2.31,3.95,265.0,261.0,2.1,4.0,3.7,2.5,960.7,960.0,57.0,79.0
2025-03-01 11:00:00+00:00,0.91,2.06,264.0,247.0,2.0,3.52,270.0,263.0,1.8,3.5,3.8,2.5,960.8,960.2,56.0,78.0
2025-03-01 12:00:00+00:00,2.02,0.51,70.0,259.0,2.14,1.75,79.0,283.0,2.1,1.6,3.0,-0.0,960.7,960.1,61.0,87.0
2025-03-01 13:00:00+00:00,3.31,1.14,87.0,75.0,5.75,1.32,77.0,9.0,5.5,1.5,1.5,-1.5,960.9,960.2,62.0,86.0
2025-03-01 14:00:00+00:00,3.62,2.32,84.0,83.0,9.1,2.86,75.0,54.0,9.0,2.6,0.5,-1.1,960.9,960.4,72.0,83.0
2025-03-01 15:00:00+00:00,3.85,3.1,81.0,88.0,10.51,4.81,69.0,69.0,10.5,4.1,0.2,-1.2,960.8,960.1,79.0,81.0
2025-03-01 16:00:00+00:00,4.16,3.47,80.0,78.0,11.58,7.83,70.0,65.0,11.7,7.6,-0.1,-1.3,960.7,960.0,81.0,80.0
2025-03-01 17:00:00+00:00,4.24,3.96,82.0,74.0,11.83,10.52,71.0,66.0,11.8,11.9,-0.4,-1.4,960.5,959.9,81.0,84.0
2025-03-01 18:00:00+00:00,4.59,4.41,79.0,86.0,12.72,12.06,67.0,70.0,12.5,12.9,0.1,-0.9,960.1,959.6,78.0,77.0
2025-03-01 19:00:00+00:00,4.57,4.61,80.0,86.0,12.31,12.57,66.0,69.0,12.3,13.2,-0.3,-1.1,959.7,959.1,81.0,78.0
2025-03-01 20:00:00+00:00,4.28,4.61,79.0,86.0,12.03,12.85,65.0,69.0,12.5,13.2,-0.9,-1.1,959.3,958.9,84.0,79.0
2025-03-01 21:00:00+00:00,4.08,4.52,79.0,85.0,11.54,12.52,64.0,68.0,12.3,12.9,-1.1,-1.1,959.0,958.6,85.0,80.0
2025-03-01 22:00:00+00:00,4.18,4.55,79.0,81.0,11.67,12.31,64.0,66.0,12.3,12.6,-1.1,-1.0,958.5,958.2,85.0,81.0
2025-03-01 23:00:00+00:00,3.88,4.44,78.0,76.0,11.14,11.99,63.0,64.0,11.7,12.6,-1.1,-1.3,958.4,958.1,84.0,83.0
2025-03-02 00:00:00+00:00,3.86,4.78,80.0,74.0,11.32,12.57,62.0,63.0,12.0,12.9,-1.7,-1.2,958.6,958.6,84.0,86.0
2025-03-02 01:00:00+00:00,3.96,4.56,74.0,75.0,10.83,12.25,61.0,63.0,12.1,12.8,-1.8,-1.5,958.5,958.3,84.0,86.0
2025-03-02 02:00:00+00:00,4.33,4.62,71.0,72.0,11.01,11.67,62.0,63.0,12.3,12.6,-1.5,-1.2,958.4,958.3,82.0,84.0
2025-03-02 03:00:00+00:00,5.29,5.48,68.0,69.0,11.54,11.76,62.0,63.0,12.7,13.0,0.6,0.5,958.7,958.7,74.0,77.0
2025-03-02 04:00:00+00:00,6.14,6.32,71.0,72.0,12.41,12.78,67.0,67.0,12.8,13.5,3.1,2.6,958.6,958.3,62.0,65.0
2025-03-02 05:00:00+00:00,6.36,6.99,74.0,73.0,12.68,13.12,71.0,72.0,12.5,13.4,4.7,4.0,958.2,957.6,57.0,60.0
2025-03-02 06:00:00+00:00,6.14,6.77,74.0,74.0,12.72,13.16,74.0,73.0,12.0,12.9,5.5,5.3,957.9,957.2,57.0,51.0
2025-03-02 07:00:00+00:00,5.1,5.97,79.0,76.0,11.93,12.83,76.0,77.0,11.0,12.1,6.3,6.3,957.4,956.6,54.0,47.0
2025-03-02 08:00:00+00:00,4.67,5.08,80.0,80.0,11.52,11.71,76.0,79.0,10.3,10.8,6.9,7.0,956.6,955.8,50.0,45.0
2025-03-02 09:00:00+00:00,4.12,4.71,84.0,86.0,10.92,10.82,78.0,81.0,9.7,9.9,7.4,7.5,956.0,955.2,48.0,42.0
2025-03-02 10:00:00+00:00,4.43,4.63,84.0,84.0,11.02,10.51,78.0,82.0,9.6,9.5,7.5,7.6,955.6,954.7,48.0,42.0
2025-03-02 11:00:00+00:00,4.34,4.54,82.0,82.0,10.6,10.1,76.0,82.0,9.4,9.3,7.1,7.1,955.1,954.2,48.0,44.0
2025-03-02 12:00:00+00:00,4.16,4.33,80.0,83.0,10.28,10.41,77.0,78.0,10.1,10.1,5.9,5.3,954.6,953.6,51.0,52.0
2025-03-02 13:00:00+00:00,3.81,3.7,93.0,92.0,10.06,10.34,80.0,78.0,10.3,10.7,4.2,3.6,954.4,953.1,57.0,58.0
2025-03-02 14:00:00+00:00,3.73,3.63,98.0,98.0,9.93,9.65,81.0,77.0,10.5,10.8,3.6,2.7,953.9,952.9,59.0,61.0
2025-03-02 15:00:00+00:00,3.61,3.62,93.0,96.0,9.8,9.51,76.0,75.0,10.6,11.2,3.0,2.4,953.2,952.2,61.0,61.0
2025-03-02 16:00:00+00:00,3.9,3.8,91.0,90.0,10.82,10.09,71.0,70.0,11.7,11.5,2.5,2.2,952.5,951.8,63.0,62.0
2025-03-02 17:00:00+00:00,3.91,4.1,87.0,89.0,10.87,10.87,66.0,64.0,12.1,12.1,2.1,1.9,951.8,951.3,65.0,63.0
2025-03-02 18:00:00+00:00,4.3,4.44,89.0,82.0,11.57,11.76,68.0,64.0,12.7,13.0,1.9,2.2,950.1,950.5,66.0,58.0
2025-03-02 19:00:00+00:00,4.7,4.88,89.0,79.0,12.48,13.15,65.0,62.0,13.4,14.9,1.9,1.8,948.8,949.1,66.0,60.0
2025-03-02 20:00:00+00:00,5.1,5.56,89.0,82.0,13.6,14.41,64.0,65.0,14.7,16.0,1.8,1.5,948.1,948.0,66.0,62.0
2025-03-02 21:00:00+00:00,5.2,6.3,89.0,80.0,13.92,15.79,66.0,64.0,14.6,16.6,1.4,1.4,947.0,947.2,67.0,62.0
2025-03-02 22:00:00+00:00,5.92,6.06,85.0,77.0,15.45,15.79,67.0,64.0,15.8,16.5,1.5,1.5,945.7,946.0,65.0,61.0
2025-03-02 23:00:00+00:00,6.23,5.73,84.0,84.0,14.73,14.88,68.0,69.0,15.2,16.0,1.4,1.1,945.4,945.2,64.0,61.0
2025-03-03 00:00:00+00:00,6.2,5.64,80.0,83.0,14.52,13.71,67.0,67.0,15.7,14.9,0.7,1.0,944.7,944.8,63.0,61.0
2025-03-03 01:00:00+00:00,5.82,5.1,55.0,89.0,12.18,11.99,58.0,74.0,15.2,15.6,1.2,1.1,945.0,943.9,62.0,60.0
2025-03-03 02:00:00+00:00,1.75,2.41,59.0,48.0,9.13,9.3,61.0,54.0,11.8,10.4,0.5,0.2,946.3,945.2,66.0,63.0
2025-03-03 03:00:00+00:00,3.62,0.94,219.0,238.0,3.44,4.21,116.0,72.0,4.3,6.2,1.4,1.8,947.7,946.3,65.0,58.0
2025-03-03 04:00:00+00:00,5.33,5.14,240.0,233.0,1.48,2.25,208.0,201.0,1.5,2.2,2.5,2.3,948.0,947.5,64.0,59.0
2025-03-03 05:00:00+00:00,6.46,8.42,254.0,257.0,3.91,9.61,266.0,268.0,3.8,7.7,3.4,3.2,948.9,948.5,59.0,59.0
2025-03-03 06:00:00+00:00,8.97,8.48,263.0,251.0,10.16,8.04,264.0,259.0,7.8,6.0,4.3,4.5,950.7,948.2,55.0,54.0
2025-03-03 07:00:00+00:00,9.31,8.03,261.0,265.0,12.94,12.33,253.0,266.0,13.0,10.9,3.9,3.3,951.2,949.5,61.0,64.0
2025-03-03 08:00:00+00:00,8.8,10.66,262.0,264.0,13.44,15.4,257.0,261.0,13.9,14.3,2.9,5.0,951.0,949.7,65.0,57.0
2025-03-03 09:00:00+00:00,8.52,11.4,266.0,262.0,14.12,15.79,263.0,259.0,15.2,15.8,3.4,4.2,951.3,950.1,63.0,61.0
2025-03-03 10:00:00+00:00,8.7,9.75,271.0,264.0,14.31,16.25,268.0,265.0,14.8,15.1,4.1,4.0,952.4,951.0,63.0,61.0
2025-03-03 11:00:00+00:00,9.1,7.01,271.0,272.0,14.71,12.2,260.0,271.0,14.8,15.4,2.9,3.7,953.3,951.7,88.0,64.0
2025-03-03 12:00:00+00:00,8.91,12.3,268.0,270.0,13.99,17.76,261.0,265.0,14.6,16.7,1.3,3.0,954.9,953.7,96.0,85.0
2025-03-03 13:00:00+00:00,9.51,10.44,267.0,261.0,13.86,15.44,261.0,260.0,13.3,15.5,0.6,1.4,956.3,955.1,97.0,96.0
2025-03-03 14:00:00+00:00,9.21,8.73,268.0,265.0,14.19,13.5,264.0,263.0,13.6,15.5,-0.0,1.2,957.6,956.7,97.0,96.0
