time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-05-04 09:00:00+00:00,3.61,3.9,87.0,89.0,4.51,4.9,86.0,90.0,28.9,30.0,949.3,949.5,12.0,9.0
2025-05-04 10:00:00+00:00,2.4,3.21,88.0,86.0,3.0,4.0,88.0,89.0,29.8,30.4,948.9,949.0,10.0,8.0
2025-05-04 11:00:00+00:00,1.1,2.89,85.0,76.0,1.5,3.55,90.0,80.0,30.3,30.4,948.6,948.6,9.0,8.0
2025-05-04 12:00:00+00:00,0.14,2.47,135.0,69.0,0.22,3.23,153.0,74.0,29.8,29.6,948.4,948.3,10.0,9.0
2025-05-04 13:00:00+00:00,0.92,1.71,221.0,69.0,1.61,2.89,240.0,76.0,27.3,27.8,948.2,948.2,15.0,11.0
2025-05-04 14:00:00+00:00,1.72,0.91,216.0,84.0,3.22,2.51,240.0,85.0,23.7,25.2,948.1,948.3,23.0,13.0
2025-05-04 15:00:00+00:00,2.16,0.36,214.0,124.0,4.21,1.8,242.0,93.0,20.7,22.8,947.8,948.3,29.0,17.0
2025-05-04 16:00:00+00:00,1.78,0.28,218.0,225.0,4.27,0.22,249.0,153.0,19.3,20.9,947.7,948.2,33.0,24.0
2025-05-04 17:00:00+00:00,1.08,0.5,236.0,270.0,3.85,2.11,261.0,265.0,18.5,19.2,947.6,948.0,36.0,32.0
2025-05-04 18:00:00+00:00,0.6,0.71,270.0,278.0,3.5,3.4,270.0,268.0,17.8,17.9,947.5,947.8,38.0,38.0
2025-05-04 19:00:00+00:00,0.51,0.51,259.0,281.0,3.2,3.2,268.0,268.0,17.0,17.0,947.2,947.6,39.0,41.0
2025-05-04 20:00:00+00:00,0.5,0.1,217.0,270.0,2.83,2.0,262.0,270.0,16.3,16.3,947.0,947.5,40.0,42.0
2025-05-04 21:00:00+00:00,0.63,0.22,198.0,117.0,2.18,0.91,254.0,276.0,15.7,15.7,946.8,947.3,41.0,44.0
2025-05-04 22:00:00+00:00,0.5,0.28,180.0,135.0,1.21,0.22,246.0,27.0,14.6,14.6,946.6,946.9,44.0,47.0
2025-05-04 23:00:00+00:00,0.32,0.36,162.0,146.0,0.28,1.14,135.0,75.0,13.5,13.5,946.4,946.5,48.0,51.0
2025-05-05 00:00:00+00:00,0.41,0.45,104.0,117.0,1.2,2.06,85.0,76.0,13.6,13.6,946.6,946.5,49.0,51.0
2025-05-05 01:00:00+00:00,1.02,1.32,79.0,81.0,2.04,3.1,79.0,75.0,15.7,15.7,947.3,947.1,43.0,44.0
2025-05-05 02:00:00+00:00,1.77,2.6,74.0,74.0,2.57,3.96,77.0,74.0,18.8,19.0,948.4,948.1,34.0,34.0
2025-05-05 03:00:00+00:00,1.84,3.07,68.0,71.0,2.4,4.08,73.0,73.0,21.9,22.0,949.1,948.8,27.0,26.0
2025-05-05 04:00:00+00:00,0.92,2.34,49.0,70.0,1.08,2.94,56.0,72.0,24.6,24.3,949.3,949.2,23.0,22.0
2025-05-05 05:00:00+00:00,0.95,0.76,288.0,67.0,1.24,0.95,284.0,72.0,27.1,26.4,949.2,949.3,20.0,20.0
2025-05-05 06:00:00+00:00,2.7,1.1,272.0,270.0,3.5,1.5,272.0,270.0,29.0,28.0,949.0,949.3,18.0,19.0
2025-05-05 07:00:00+00:00,4.7,3.61,268.0,267.0,6.2,4.9,268.0,269.0,30.1,29.4,948.8,949.0,17.0,18.0
2025-05-05 08:00:00+00:00,6.81,6.5,267.0,268.0,9.01,8.7,267.0,270.0,30.6,30.4,948.5,948.6,17.0,17.0
2025-05-05 09:00:00+00:00,8.1,8.11,269.0,273.0,10.8,10.94,271.0,275.0,30.4,30.7,948.4,948.3,17.0,17.0
2025-05-05 10:00:00+00:00,8.08,7.91,282.0,288.0,11.04,10.68,284.0,292.0,29.5,30.2,948.4,948.2,17.0,18.0
2025-05-05 11:00:00+00:00,7.98,7.64,300.0,313.0,11.32,10.76,302.0,317.0,28.1,29.1,948.6,948.2,18.0,20.0
2025-05-05 12:00:00+00:00,7.67,7.52,310.0,327.0,11.22,10.62,310.0,330.0,26.6,27.8,948.8,948.5,20.0,22.0
2025-05-05 13:00:00+00:00,6.04,5.24,299.0,318.0,9.21,7.28,296.0,316.0,25.4,26.2,949.3,949.5,23.0,25.0
2025-05-05 14:00:00+00:00,4.84,3.1,263.0,268.0,8.3,5.68,261.0,256.0,24.3,24.4,949.8,950.7,26.0,28.0
2025-05-05 15:00:00+00:00,5.02,3.96,235.0,225.0,9.02,8.13,239.0,225.0,23.0,22.8,950.2,951.5,30.0,31.0
2025-05-05 16:00:00+00:00,3.97,3.54,229.0,223.0,7.41,7.5,238.0,227.0,21.5,21.4,950.3,951.3,34.0,33.0
2025-05-05 17:00:00+00:00,1.94,2.24,235.0,243.0,4.59,5.37,254.0,246.0,19.9,20.1,950.4,950.5,39.0,35.0
2025-05-05 18:00:00+00:00,0.61,1.6,261.0,274.0,2.94,4.4,280.0,269.0,18.4,19.0,950.2,949.9,43.0,37.0
2025-05-05 19:00:00+00:00,0.45,1.32,207.0,261.0,2.0,4.1,273.0,270.0,17.1,18.2,949.8,949.6,46.0,38.0
2025-05-05 20:00:00+00:00,1.1,1.35,180.0,228.0,1.92,3.86,231.0,260.0,16.0,17.7,949.3,949.4,49.0,39.0
2025-05-05 21:00:00+00:00,1.5,1.57,180.0,207.0,2.33,3.61,211.0,251.0,15.1,17.0,949.0,949.3,51.0,40.0
2025-05-05 22:00:00+00:00,1.3,1.36,176.0,197.0,1.94,2.97,215.0,250.0,14.0,15.8,949.1,949.2,55.0,44.0
2025-05-05 23:00:00+00:00,0.81,0.92,173.0,193.0,1.44,2.09,236.0,253.0,13.1,14.4,949.5,949.3,59.0,48.0
2025-05-06 00:00:00+00:00,0.3,0.51,180.0,191.0,1.3,1.41,266.0,262.0,13.3,14.3,950.0,949.6,59.0,50.0
2025-05-06 01:00:00+00:00,0.1,0.22,270.0,207.0,1.12,1.0,280.0,270.0,15.4,16.2,950.7,950.2,54.0,46.0
2025-05-06 02:00:00+00:00,0.36,0.22,304.0,297.0,0.95,0.81,288.0,277.0,18.5,19.3,951.5,951.0,45.0,40.0
2025-05-06 03:00:00+00:00,0.72,0.42,304.0,315.0,0.98,0.63,294.0,288.0,21.5,22.4,952.0,951.6,37.0,33.0
2025-05-06 04:00:00+00:00,0.98,0.36,294.0,326.0,1.21,0.36,294.0,304.0,23.9,25.0,952.0,951.8,29.0,27.0
2025-05-06 05:00:00+00:00,1.26,0.1,288.0,360.0,1.58,0.1,288.0,270.0,26.1,27.6,951.7,951.8,22.0,21.0
2025-05-06 06:00:00+00:00,1.65,0.22,284.0,297.0,2.06,0.41,284.0,284.0,27.9,29.6,951.2,951.5,16.0,16.0
2025-05-06 07:00:00+00:00,2.26,1.3,283.0,293.0,2.77,1.68,283.0,287.0,29.1,30.7,950.6,950.8,14.0,13.0
2025-05-06 08:00:00+00:00,2.96,2.79,282.0,291.0,3.57,3.51,281.0,290.0,29.8,31.3,949.8,949.8,13.0,11.0
2025-05-06 09:00:00+00:00,3.55,3.89,280.0,288.0,4.36,4.9,279.0,287.0,30.2,31.4,949.2,949.1,13.0,10.0
2025-05-06 10:00:00+00:00,4.03,4.49,277.0,282.0,5.02,5.69,276.0,280.0,30.3,31.1,948.6,948.8,12.0,9.0
2025-05-06 11:00:00+00:00,4.51,4.81,274.0,274.0,5.6,6.1,272.0,272.0,30.0,30.5,948.2,948.7,11.0,9.0
2025-05-06 12:00:00+00:00,4.6,4.7,270.0,268.0,6.1,6.32,268.0,265.0,29.1,29.3,947.8,948.6,12.0,11.0
2025-05-06 13:00:00+00:00,4.22,3.96,265.0,260.0,6.55,6.22,263.0,259.0,27.3,27.2,947.6,948.4,17.0,15.0
2025-05-06 14:00:00+00:00,3.61,2.95,256.0,246.0,6.84,5.82,258.0,251.0,24.8,24.6,947.6,948.1,24.0,21.0
2025-05-06 15:00:00+00:00,2.95,2.13,246.0,229.0,6.4,5.01,256.0,244.0,22.6,22.3,947.5,947.8,29.0,26.0
2025-05-06 16:00:00+00:00,2.02,1.53,237.0,212.0,4.56,3.69,255.0,237.0,21.0,20.7,947.2,947.4,31.0,30.0
2025-05-06 17:00:00+00:00,0.92,1.0,221.0,186.0,1.96,1.84,255.0,221.0,19.6,19.4,946.9,946.9,31.0,33.0
2025-05-06 18:00:00+00:00,0.58,0.86,121.0,126.0,0.67,1.0,63.0,127.0,18.6,18.4,946.5,946.5,32.0,36.0
2025-05-06 19:00:00+00:00,1.43,1.81,78.0,84.0,3.1,3.42,69.0,83.0,17.9,18.1,946.3,946.2,34.0,37.0
2025-05-06 20:00:00+00:00,2.38,3.13,68.0,73.0,5.44,6.38,70.0,76.0,17.4,18.1,946.0,946.1,38.0,38.0
2025-05-06 21:00:00+00:00,3.35,4.09,63.0,68.0,7.37,8.45,69.0,73.0,17.1,18.0,945.9,946.0,40.0,39.0
2025-05-06 22:00:00+00:00,4.25,4.35,63.0,67.0,8.8,8.92,69.0,72.0,16.8,17.5,945.7,945.9,42.0,42.0
2025-05-06 23:00:00+00:00,5.05,4.16,63.0,66.0,9.77,8.57,67.0,71.0,16.7,16.9,945.5,945.8,43.0,46.0
2025-05-07 00:00:00+00:00,5.81,4.25,63.0,66.0,10.44,8.29,67.0,70.0,17.0,17.0,945.5,945.8,43.0,48.0
2025-05-07 01:00:00+00:00,6.44,4.85,64.0,68.0,10.75,8.38,67.0,70.0,17.9,18.1,945.6,946.0,41.0,45.0
2025-05-07 02:00:00+00:00,7.03,5.6,66.0,71.0,10.81,8.54,68.0,72.0,19.2,19.9,945.7,946.2,38.0,40.0
2025-05-07 03:00:00+00:00,7.48,6.2,67.0,72.0,10.73,8.63,69.0,72.0,20.9,21.8,945.7,946.2,34.0,35.0
2025-05-07 04:00:00+00:00,7.91,6.42,69.0,72.0,10.94,8.66,70.0,71.0,23.1,23.9,945.4,945.9,29.0,30.0
2025-05-07 05:00:00+00:00,8.13,6.48,71.0,70.0,11.13,8.6,72.0,70.0,25.6,26.2,945.0,945.6,23.0,24.0
2025-05-07 06:00:00+00:00,8.04,6.07,73.0,70.0,10.82,7.97,74.0,70.0,27.9,28.2,944.6,945.0,18.0,19.0
2025-05-07 07:00:00+00:00,7.25,4.84,75.0,72.0,9.51,6.23,75.0,71.0,29.6,29.8,944.1,944.4,15.0,16.0
2025-05-07 08:00:00+00:00,5.99,3.18,75.0,77.0,7.71,3.91,77.0,77.0,30.9,31.1,943.6,943.6,13.0,13.0
2025-05-07 09:00:00+00:00,4.92,1.6,77.0,86.0,6.24,1.91,78.0,84.0,31.9,31.9,943.2,943.0,11.0,12.0
2025-05-07 10:00:00+00:00,4.2,0.32,78.0,72.0,5.32,0.41,78.0,76.0,32.5,32.3,942.9,942.8,9.0,11.0
2025-05-07 11:00:00+00:00,3.69,0.95,77.0,288.0,4.71,0.95,78.0,288.0,32.7,32.3,942.7,942.8,8.0,11.0
2025-05-07 12:00:00+00:00,3.37,1.73,78.0,280.0,4.59,2.12,79.0,278.0,32.2,31.4,942.5,942.8,8.0,12.0
2025-05-07 13:00:00+00:00,3.14,2.02,81.0,261.0,5.12,3.44,84.0,262.0,30.5,29.2,942.4,942.8,9.0,17.0
2025-05-07 14:00:00+00:00,3.11,2.28,84.0,241.0,6.2,4.84,90.0,252.0,28.1,26.1,942.2,942.7,10.0,23.0
2025-05-07 15:00:00+00:00,3.42,2.41,83.0,228.0,7.3,5.57,89.0,249.0,26.2,23.6,942.2,942.7,12.0,28.0
2025-05-07 16:00:00+00:00,4.32,1.91,77.0,227.0,8.6,5.12,81.0,253.0,25.4,22.3,942.4,942.7,13.0,30.0
2025-05-07 17:00:00+00:00,5.57,1.08,69.0,236.0,10.15,3.92,73.0,264.0,25.0,21.6,942.8,942.7,14.0,31.0
2025-05-07 18:00:00+00:00,6.49,0.2,65.0,270.0,11.35,2.45,68.0,282.0,24.4,21.0,943.0,942.6,16.0,31.0
2025-05-07 19:00:00+00:00,6.75,0.67,63.0,63.0,11.68,1.1,65.0,355.0,23.5,20.2,943.0,942.6,21.0,32.0
2025-05-07 20:00:00+00:00,6.54,1.46,61.0,74.0,11.45,3.14,64.0,59.0,22.3,19.6,942.8,942.4,27.0,32.0
2025-05-07 21:00:00+00:00,6.41,2.28,59.0,75.0,11.23,5.35,63.0,69.0,21.4,19.0,942.7,942.4,32.0,33.0
2025-05-07 22:00:00+00:00,6.19,2.89,59.0,76.0,11.0,6.74,63.0,72.0,20.4,18.4,942.6,942.4,36.0,36.0
2025-05-07 23:00:00+00:00,5.95,3.52,61.0,75.0,10.82,7.5,64.0,74.0,19.6,17.8,942.5,942.4,38.0,39.0
2025-05-08 00:00:00+00:00,5.91,4.05,62.0,74.0,10.6,8.1,64.0,74.0,19.5,18.0,942.7,942.7,39.0,40.0
2025-05-08 01:00:00+00:00,6.23,4.74,60.0,72.0,10.47,8.48,63.0,73.0,20.5,19.3,943.1,943.3,36.0,38.0
2025-05-08 02:00:00+00:00,6.77,5.48,59.0,69.0,10.38,8.6,61.0,70.0,22.3,21.3,943.7,944.1,31.0,35.0
2025-05-08 03:00:00+00:00,7.13,6.09,59.0,67.0,10.25,8.8,61.0,69.0,24.2,23.5,944.2,944.6,26.0,31.0
2025-05-08 04:00:00+00:00,7.29,6.72,63.0,67.0,10.16,9.3,65.0,69.0,26.2,25.7,944.4,944.7,22.0,26.0
2025-05-08 05:00:00+00:00,7.5,7.19,69.0,69.0,10.09,9.77,70.0,70.0,28.4,28.1,944.5,944.5,17.0,20.0
2025-05-08 06:00:00+00:00,7.09,7.12,74.0,70.0,9.34,9.49,74.0,72.0,30.4,30.2,944.5,944.3,14.0,15.0
2025-05-08 07:00:00+00:00,5.68,6.01,76.0,72.0,7.4,7.75,77.0,73.0,32.1,31.9,944.4,944.0,12.0,12.0
2025-05-08 08:00:00+00:00,3.79,4.27,78.0,74.0,4.69,5.29,79.0,75.0,33.6,33.4,944.1,943.7,11.0,11.0
2025-05-08 09:00:00+00:00,2.14,2.57,79.0,77.0,2.53,3.08,81.0,77.0,34.6,34.4,943.8,943.5,10.0,10.0
2025-05-08 10:00:00+00:00,1.21,1.17,66.0,70.0,1.39,1.36,69.0,73.0,35.3,35.2,943.5,943.3,9.0,9.0
2025-05-08 11:00:00+00:00,0.86,0.36,36.0,326.0,0.94,0.28,32.0,315.0,35.5,35.6,943.2,943.3,9.0,8.0
2025-05-08 12:00:00+00:00,0.8,1.12,360.0,280.0,1.02,1.5,349.0,274.0,34.9,35.0,943.1,943.4,9.0,9.0
2025-05-08 13:00:00+00:00,0.5,1.4,323.0,266.0,1.2,2.7,312.0,268.0,32.7,32.7,943.2,943.4,11.0,11.0
2025-05-08 14:00:00+00:00,0.45,1.39,243.0,249.0,1.58,3.61,288.0,267.0,29.7,29.4,943.4,943.5,14.0,14.0
2025-05-08 15:00:00+00:00,0.72,1.39,214.0,240.0,1.71,4.22,277.0,265.0,27.2,26.7,943.7,943.7,17.0,18.0
2025-05-08 16:00:00+00:00,0.81,1.3,210.0,238.0,1.4,4.36,270.0,261.0,25.7,25.4,943.9,943.9,21.0,22.0
2025-05-08 17:00:00+00:00,0.64,1.17,219.0,239.0,0.71,4.15,262.0,255.0,24.7,24.7,943.9,944.1,25.0,27.0
