time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2025-06-01 00:00:00+00:00,5.32,5.15,266.0,246.0,8.71,8.54,267.0,249.0,16.8,15.2,951.4,950.6,52.0,72.0
2025-06-01 01:00:00+00:00,5.32,4.48,266.0,246.0,8.21,7.37,268.0,249.0,17.1,15.2,951.9,950.8,52.0,73.0
2025-06-01 02:00:00+00:00,5.15,3.49,262.0,246.0,7.53,5.82,265.0,251.0,17.2,15.7,952.3,951.0,54.0,70.0
2025-06-01 03:00:00+00:00,5.06,2.94,261.0,252.0,6.96,4.78,263.0,254.0,17.7,16.4,952.6,951.2,54.0,66.0
2025-06-01 04:00:00+00:00,5.04,3.34,263.0,261.0,6.64,4.87,264.0,261.0,19.0,17.4,952.8,951.8,49.0,61.0
2025-06-01 05:00:00+00:00,5.0,4.2,268.0,267.0,6.51,5.71,267.0,266.0,20.5,18.6,952.9,952.4,41.0,55.0
2025-06-01 06:00:00+00:00,5.2,5.1,270.0,270.0,6.7,6.6,269.0,268.0,21.7,19.7,952.7,952.8,36.0,50.0
2025-06-01 07:00:00+00:00,5.7,6.0,269.0,268.0,7.3,7.61,268.0,267.0,22.2,20.6,952.5,952.6,34.0,46.0
2025-06-01 08:00:00+00:00,6.31,6.82,266.0,266.0,8.22,8.85,267.0,264.0,22.4,21.3,952.1,952.2,34.0,42.0
2025-06-01 09:00:00+00:00,6.63,7.14,265.0,264.0,8.84,9.39,265.0,262.0,22.3,21.6,951.8,951.8,35.0,40.0
2025-06-01 10:00:00+00:00,6.65,6.66,263.0,262.0,8.86,8.91,264.0,261.0,22.1,21.2,951.8,951.6,36.0,42.0
2025-06-01 11:00:00+00:00,6.36,5.59,262.0,260.0,8.49,7.84,262.0,259.0,21.6,20.3,951.8,951.6,37.0,45.0
2025-06-01 12:00:00+00:00,5.89,4.73,260.0,257.0,8.12,7.06,260.0,258.0,21.0,19.4,951.7,951.5,39.0,49.0
2025-06-01 13:00:00+00:00,5.08,4.3,260.0,252.0,7.63,6.91,259.0,256.0,20.3,18.8,951.7,951.6,41.0,52.0
2025-06-01 14:00:00+00:00,3.96,3.99,260.0,248.0,7.02,6.96,259.0,254.0,19.5,18.2,951.7,951.5,42.0,55.0
2025-06-01 15:00:00+00:00,3.08,3.58,257.0,243.0,6.45,6.68,257.0,253.0,18.8,17.9,951.6,951.6,44.0,56.0
2025-06-01 16:00:00+00:00,2.6,2.73,247.0,242.0,6.01,5.6,252.0,254.0,18.3,17.8,951.6,951.4,46.0,55.0
2025-06-01 17:00:00+00:00,2.5,1.66,233.0,237.0,5.68,4.1,244.0,257.0,17.9,17.9,951.7,951.2,49.0,53.0
2025-06-01 18:00:00+00:00,2.48,0.85,223.0,225.0,5.35,2.84,237.0,260.0,17.6,17.9,951.7,951.0,51.0,52.0
