time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,wind_speed_100m@pd2,wind_speed_100m@pd3,wind_direction_100m@pd2,wind_direction_100m@pd3,wind_gusts_10m@pd2,wind_gusts_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3,relative_humidity_2m@pd2,relative_humidity_2m@pd3
2026-01-01 00:00:00+00:00,4.37,1.9,254.0,198.0,4.9,1.3,253.0,122.0,7.0,1.8,2.1,2.0,957.5,955.6,98.0,72.0
2026-01-01 01:00:00+00:00,6.31,1.64,255.0,232.0,9.49,0.89,258.0,63.0,10.0,1.3,1.8,1.6,958.0,956.2,98.0,83.0
2026-01-01 02:00:00+00:00,5.15,1.71,252.0,263.0,10.32,0.45,254.0,63.0,10.4,1.0,1.6,1.6,958.6,956.6,98.0,82.0
2026-01-01 03:00:00+00:00,4.84,2.16,252.0,257.0,9.27,0.45,252.0,297.0,9.5,0.7,1.5,0.6,959.0,956.8,98.0,95.0
2026-01-01 04:00:00+00:00,4.87,1.97,251.0,246.0,8.84,0.86,248.0,234.0,8.9,0.8,1.4,0.8,959.7,957.5,95.0,99.0
2026-01-01 05:00:00+00:00,4.3,1.84,245.0,248.0,8.05,1.17,245.0,239.0,8.5,1.0,1.5,1.2,959.9,957.8,96.0,99.0
2026-01-01 06:00:00+00:00,3.62,3.64,242.0,238.0,6.91,5.65,248.0,247.0,7.1,6.7,2.0,2.0,958.9,958.6,96.0,99.0
2026-01-01 07:00:00+00:00,3.29,3.45,250.0,240.0,5.95,5.46,250.0,246.0,5.5,6.1,2.1,1.8,958.4,958.1,90.0,98.0
2026-01-01 08:00:00+00:00,2.75,2.64,251.0,241.0,4.65,4.57,251.0,247.0,4.0,5.1,2.1,2.0,958.1,957.9,88.0,97.0
2026-01-01 09:00:00+00:00,1.58,2.33,252.0,245.0,3.1,4.07,249.0,245.0,2.7,4.3,2.1,2.2,958.2,958.2,88.0,93.0
2026-01-01 10:00:00+00:00,0.51,2.01,281.0,243.0,1.75,3.62,246.0,246.0,1.4,3.6,2.1,2.2,958.2,958.3,87.0,89.0
2026-01-01 11:00:00+00:00,0.81,0.73,7.0,196.0,0.81,1.91,263.0,227.0,0.8,1.5,2.2,2.0,958.4,958.1,85.0,88.0
2026-01-01 12:00:00+00:00,1.97,0.61,30.0,351.0,1.35,1.3,48.0,270.0,1.3,1.1,1.7,2.3,958.0,959.0,90.0,83.0
2026-01-01 13:00:00+00:00,2.55,1.57,42.0,27.0,2.58,1.1,54.0,355.0,2.6,1.1,1.1,2.4,957.8,959.0,95.0,83.0
2026-01-01 14:00:00+00:00,2.94,2.24,55.0,27.0,3.89,1.86,64.0,36.0,4.1,1.8,0.8,2.3,957.4,959.0,99.0,84.0
2026-01-01 15:00:00+00:00,3.36,2.92,53.0,52.0,4.65,3.77,65.0,68.0,4.9,3.5,1.2,1.8,957.4,958.7,98.0,91.0
2026-01-01 16:00:00+00:00,3.41,3.28,50.0,59.0,4.92,4.59,61.0,70.0,5.2,4.5,1.3,1.2,957.4,958.8,97.0,95.0
2026-01-01 17:00:00+00:00,3.06,3.05,52.0,49.0,4.84,4.61,60.0,60.0,5.2,4.5,1.1,0.8,957.3,958.8,95.0,95.0
2026-01-01 18:00:00+00:00,2.62,3.8,50.0,55.0,6.13,6.23,64.0,60.0,6.8,6.7,-0.3,0.4,956.6,958.0,94.0,83.0
2026-01-01 19:00:00+00:00,2.75,3.14,57.0,59.0,5.83,6.62,68.0,61.0,5.9,6.8,-0.5,-0.4,956.2,957.4,95.0,82.0
2026-01-01 20:00:00+00:00,2.64,2.59,53.0,62.0,5.14,6.26,63.0,63.0,5.6,6.4,-0.3,-0.8,956.2,957.2,95.0,85.0
2026-01-01 21:00:00+00:00,2.98,2.56,50.0,59.0,5.2,6.08,60.0,65.0,5.8,6.0,-0.3,-1.1,956.4,957.5,94.0,82.0
2026-01-01 22:00:00+00:00,3.24,2.42,56.0,60.0,5.82,5.81,61.0,63.0,6.0,5.6,-0.3,-1.3,956.2,957.4,93.0,81.0
2026-01-01 23:00:00+00:00,3.47,2.33,57.0,59.0,6.4,5.55,61.0,67.0,6.7,5.4,-0.5,-1.4,955.8,957.6,92.0,84.0
2026-01-02 00:00:00+00:00,2.6,3.41,74.0,58.0,5.72,7.29,71.0,63.0,5.5,7.7,-0.6,-1.0,955.9,957.2,92.0,95.0
2026-01-02 01:00:00+00:00,2.77,3.05,64.0,58.0,6.08,6.9,65.0,60.0,5.8,7.4,-0.8,-0.9,956.0,957.3,92.0,95.0
2026-01-02 02:00:00+00:00,3.02,2.8,56.0,55.0,6.67,6.67,60.0,60.0,6.7,7.5,-1.1,-1.1,956.3,957.4,93.0,95.0
2026-01-02 03:00:00+00:00,3.22,2.78,60.0,52.0,7.34,6.67,61.0,60.0,7.5,8.3,-0.8,-0.8,956.4,957.4,93.0,93.0
2026-01-02 04:00:00+00:00,4.38,3.7,55.0,52.0,7.16,6.89,63.0,62.0,8.1,8.5,0.4,0.4,956.6,957.8,85.0,85.0
2026-01-02 05:00:00+00:00,5.69,4.46,56.0,48.0,8.54,7.51,63.0,63.0,9.3,8.3,1.6,1.6,956.7,958.1,79.0,78.0
2026-01-02 06:00:00+00:00,6.3,6.1,54.0,49.0,9.26,9.08,64.0,63.0,9.7,9.7,2.6,2.1,955.9,957.3,70.0,68.0
2026-01-02 07:00:00+00:00,6.3,5.9,54.0,51.0,9.44,8.91,64.0,65.0,9.8,9.2,3.1,2.7,955.3,956.7,64.0,62.0
2026-01-02 08:00:00+00:00,5.92,5.47,53.0,50.0,9.26,8.36,64.0,64.0,9.6,8.4,3.6,3.0,955.0,956.5,60.0,60.0
2026-01-02 09:00:00+00:00,5.32,5.12,49.0,51.0,8.64,7.96,62.0,65.0,9.0,8.0,3.8,3.0,955.4,956.7,58.0,58.0
2026-01-02 10:00:00+00:00,4.53,4.7,49.0,52.0,7.84,7.56,60.0,62.0,8.2,7.7,3.3,2.7,955.8,957.1,58.0,58.0
2026-01-02 11:00:00+00:00,3.88,4.05,55.0,50.0,7.27,7.05,58.0,58.0,8.0,7.4,2.3,1.5,956.0,957.1,62.0,60.0
2026-01-02 12:00:00+00:00,3.14,3.14,53.0,59.0,6.9,6.35,60.0,62.0,7.9,6.6,1.5,1.1,956.4,957.0,66.0,60.0
2026-01-02 13:00:00+00:00,3.05,2.55,58.0,64.0,7.07,6.08,61.0,65.0,7.5,6.1,1.0,0.6,956.5,957.0,68.0,63.0
2026-01-02 14:00:00+00:00,3.35,2.94,63.0,72.0,7.29,6.5,61.0,67.0,7.3,6.3,0.6,0.4,956.6,957.0,70.0,66.0
2026-01-02 15:00:00+00:00,3.36,3.23,67.0,68.0,7.78,7.16,62.0,65.0,7.7,7.1,0.5,0.3,956.5,956.9,71.0,67.0
2026-01-02 16:00:00+00:00,3.31,3.4,65.0,66.0,8.01,7.96,62.0,63.0,8.0,8.0,0.4,0.0,956.5,956.8,71.0,68.0
2026-01-02 17:00:00+00:00,3.68,3.58,68.0,67.0,8.72,8.72,63.0,63.0,8.9,8.7,0.3,-0.1,956.2,956.5,72.0,68.0
2026-01-02 18:00:00+00:00,3.53,3.81,65.0,67.0,8.81,9.7,62.0,64.0,9.1,10.1,0.1,-0.0,955.9,956.1,72.0,69.0
2026-01-02 19:00:00+00:00,3.44,3.85,64.0,65.0,9.35,10.06,61.0,62.0,9.7,10.9,-0.2,-0.1,955.8,955.8,72.0,70.0
2026-01-02 20:00:00+00:00,3.27,3.94,67.0,63.0,9.35,10.15,63.0,62.0,9.9,11.4,-0.5,-0.4,956.0,956.0,72.0,70.0
2026-01-02 21:00:00+00:00,3.27,3.98,67.0,62.0,9.39,10.34,62.0,62.0,10.2,12.0,-0.5,-0.5,956.5,956.3,72.0,69.0
2026-01-02 22:00:00+00:00,3.4,4.21,66.0,62.0,9.58,10.65,61.0,62.0,10.2,12.4,-0.7,-0.5,956.4,956.3,72.0,68.0
2026-01-02 23:00:00+00:00,3.44,4.38,64.0,63.0,9.66,11.05,62.0,63.0,10.5,12.8,-0.7,-0.5,956.4,956.0,73.0,68.0
2026-01-03 00:00:00+00:00,3.64,4.33,69.0,56.0,10.06,10.67,63.0,60.0,11.0,12.5,-0.9,-0.7,956.7,956.6,77.0,70.0
2026-01-03 01:00:00+00:00,2.97,4.3,57.0,54.0,8.97,10.43,59.0,61.0,9.5,12.2,-1.1,-1.1,957.3,957.0,77.0,72.0
2026-01-03 02:00:00+00:00,3.26,3.55,72.0,58.0,9.17,9.88,65.0,63.0,9.7,11.4,-1.2,-1.3,957.4,957.3,77.0,72.0
2026-01-03 03:00:00+00:00,3.26,3.36,63.0,60.0,9.08,9.71,63.0,62.0,9.7,11.0,-0.8,-0.9,957.8,957.8,74.0,69.0
2026-01-03 04:00:00+00:00,4.16,4.36,63.0,58.0,8.81,9.35,65.0,64.0,10.2,10.8,1.2,0.8,958.3,958.4,66.0,61.0
2026-01-03 05:00:00+00:00,5.19,5.27,56.0,57.0,8.68,9.12,64.0,64.0,10.0,10.4,3.1,2.6,958.6,958.6,58.0,53.0
2026-01-03 06:00:00+00:00,6.19,5.66,59.0,54.0,9.81,9.21,67.0,64.0,10.5,10.2,4.7,3.8,958.2,957.9,50.0,49.0
2026-01-03 07:00:00+00:00,6.09,5.54,60.0,51.0,9.73,8.77,68.0,64.0,10.3,9.7,5.9,4.7,957.9,957.6,46.0,45.0
2026-01-03 08:00:00+00:00,6.3,5.42,54.0,52.0,9.84,8.63,63.0,65.0,10.2,9.3,6.5,5.3,957.9,957.5,44.0,43.0
2026-01-03 09:00:00+00:00,6.13,5.5,56.0,53.0,9.85,8.68,66.0,61.0,10.2,9.3,6.4,5.5,958.1,957.8,45.0,43.0
2026-01-03 10:00:00+00:00,5.52,5.36,55.0,53.0,9.44,9.02,62.0,59.0,10.0,9.7,5.5,4.5,958.4,957.9,48.0,46.0
2026-01-03 11:00:00+00:00,4.79,4.72,61.0,58.0,9.48,9.4,62.0,61.0,10.0,10.0,3.5,3.1,958.5,958.0,55.0,50.0
2026-01-03 12:00:00+00:00,4.66,3.76,67.0,61.0,10.47,8.91,63.0,61.0,11.1,9.2,2.6,2.4,958.6,959.0,58.0,56.0
